PID,AGE,GENDER,SES,CACT1_1,CACT1_1A,CACT1_2,CACT1_2A,CACT1_3,CACT1_3A,CACT1_4,CACT1_4A,CACT1_5,CACT1_5A,CACT1_6,CACT1_6A,CACT1_7,CACT1_7A,CACT2_1,CACT2_2,CACT2_1A,CACT2_2A,CACT4,CACT4_1A,CACT5_1,CACT5_1A,CACT5_2,CACT5_2A,CACT5_3,CACT5_3A,CACT6_1,CACT6_1A,CACT6_2,CACT6_2A,CACT6_3,CACT6_3A,CACT6_4,CACT6_4A,CACT6_5,CACT6_5A,CACT6_6,CACT6_6A,CACT8_1,CACT8_1A,CACT8_2,CACT8_2A,CACT8_3,CACT8_3A,CEIE1_1,CEIE1_2,CEIE1_3,CEIE1_4,CEIE1_5,CEIE1_6,CEIE1_7,CEIE1_8,CEIE1_9,CEIE1_10,CEIE1_11,CEIE1_12,CEIE1_13,CEIE1_14,CEIE1_15,CEIE1_16,CEIE2_1,CEIE2_2,CEIE2_3
5c28f4cafe63980001df49bf,18,2,7,0,,1,6.3,1,2.3,1,4.9,1,4.9,1,2.3,1,2.4,0,0,,,1,1,0,,1,7.6,1,10,1,7.6,1,2.3,1,3.7,0,,1,2.5,1,2.4,1,5.1,0,,1,1,8.6,8.7,6.4,9.3,9,9.5,5.4,7.9,9.4,9,10,7.5,9.6,8.9,5.6,6.5,7.7,4.1,7.6
5c29096f36efd800010f4018,22,2,4,0,,1,7.8,0,,0,,0,,1,2.3,1,2.5,0,0,,,0,,1,2.3,1,7.3,1,6.8,0,,1,6.1,1,6.4,1,8,0,,0,,1,4.7,1,5.9,0,,9,5.2,5.4,1.8,1.8,5.5,5.5,4.1,8,0.6,7.2,7.5,8.8,2,1.3,2.4,5.5,1.8,5.9
5c2a2f5e10677f0001dc449f,18,2,5,0,,1,7.5,0,,0,,1,0.1,0,,1,1.6,1,0,7.6,,0,,0,,1,8.5,1,6.6,0,,1,6.2,1,4.2,1,5,1,0.4,0,,0,,0,,0,,8.1,2.9,10,10,0,10,10,10,10,2.5,8.4,7.6,6.7,3.1,0,0,8,6.6,7.7
5c2a737389f0350001752c40,23,2,3,0,,1,5.1,0,,1,5,1,2.2,1,1.6,1,0.5,0,0,,,0,,0,,1,5.1,1,2.5,1,1.6,1,5.2,1,2.3,1,2.2,0,,0,,0,,0,,0,,7,6.9,5.3,7.3,4.9,9.1,9.2,10,8,4.4,8.2,7.3,8.8,5.1,2.6,4,8,7.9,7.8
5c2bb484ae95ba000179d5f3,20,2,3,0,,0,,0,,0,,0,,0,,0,,0,1,,5.1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6.4,5.5,3.3,0.8,2,5.1,3.8,3.2,3.9,0.8,4.7,5.5,0.6,0.9,0.7,2.6,4.8,4,3.5
5c2d2317160b3b0001bb6380,25,2,3,0,,1,4.5,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,4.2,1,9.5,0,,1,4.8,0,,0,,0,,0,,0,,0,,0,,10,1.6,0,0,0,0,0.1,0.4,4.9,0.3,4,0,0.3,0,6.5,0,10,10,10
5c2e6ec0d310e5000185ed5f,18,2,3,0,,1,10,1,2.5,1,2.4,1,5.1,1,2.5,1,2.6,0,0,,,1,2,1,7.6,1,10,1,7.7,1,2.5,1,5,1,4.8,1,2.3,0,,0,,0,,1,7.4,0,,10,10,7.1,7.7,7.6,9.1,5.5,10,9.9,4.1,10,8.3,10,8.7,10,10,8.8,7,8.3
5c2fc7229024a90001990577,24,2,7,0,,1,7.6,0,,1,5,1,5.2,1,5,1,2.5,0,0,,,1,1,1,2.4,1,4.9,1,7.8,1,7.5,1,2.4,1,2.4,1,7.6,1,4.8,1,7.6,1,2.5,1,2.4,0,,10,10,10,4.8,4.9,10,4.7,10,10,4.9,10,4.9,4.8,10,4.8,10,7.8,7.9,7.9
5c2fd3c4867f660001b0253b,19,2,6,0,,1,6.3,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.7,1,5.4,0,,0,,0,,0,,0,,0,,0,,1,6.1,0,,8.8,3.8,2.4,1.9,1.8,4.8,2.3,8.3,9.3,2.7,4.7,5.7,5.7,1.8,3.6,1.9,6.1,6.1,8.4
5c2feb050c099f000140749a,25,2,7,1,10,1,8.9,1,0.3,0,,1,0.3,0,,1,2.3,0,0,,,1,1,1,2.1,1,7.8,1,6.9,1,6.5,0,,1,2.2,1,4.7,1,6.8,1,5.6,1,2.2,1,5.5,0,,10,9.8,6.8,9.1,5.7,5.9,9.9,4.1,6.6,7.6,10,8.4,10,6.6,9.6,9.5,9.8,10,10
5c313ef4255ea3000195b889,21,2,7,1,2,1,5.1,0,,0,,1,1.7,0,,1,3.2,0,0,,,0,,1,3.2,1,6.8,0,,1,3.4,0,,0,,1,1.2,1,0.5,0,,1,3.7,0,,0,,6.7,6.6,7.6,6.3,3.8,6,5.4,7.2,7.1,3.3,8.5,7.8,5.6,3.9,5.8,6.5,8.3,8.5,8.4
5c3154e4867f660001b0639f,24,2,3,0,,1,4.1,1,0.4,1,0.4,1,0.7,0,,0,,0,0,,,0,,0,,1,7.8,1,6.3,0,,0,,0,,1,1.1,0,,0,,0,,0,,0,,10,7.1,2.8,6.6,0,4.5,9.5,10,10,1.6,10,10,8.9,0.7,3.8,1.4,8.4,3.1,8
5c318ee243b64d000171d124,25,2,6,0,,1,4.8,0,,0,,1,0.4,0,,1,2.5,0,0,,,0,,0,,1,5.2,1,5.2,0,,0,,0,,0,,0,,0,,1,0.5,0,,0,,1.2,1.1,0.1,0.1,0.1,0.1,0.1,0.6,0.4,0.1,3.6,0.5,4,0.1,0.1,0.1,5.9,5.4,5.8
5c31b1e58a20f50001eaab14,20,2,6,0,,1,6.8,0,,0,,1,0.1,0,,1,1,0,1,,6.4,0,,1,4.8,1,7.3,1,3,1,8.3,1,4,1,1.7,1,2,0,,0,,0,,0,,0,,8.7,9.6,9.5,6.5,3.4,6.4,7,5.9,9.4,1.8,9.2,9.9,9.4,5.7,0.6,0.4,7.6,5.2,7.7
5c327f67cced450001d49ea4,24,2,7,0,,1,10,0,,1,2.9,1,2.5,1,2.7,0,,0,0,,,0,,1,2.4,1,8.4,1,6.9,0,,1,4.6,0,,1,5.5,0,,1,2.3,0,,1,2.2,0,,10,9.6,10,10,3.6,10,5.1,10,8.9,6.7,10,7.7,10,4.8,0,2.9,9.5,10,9
5c3314c6f28f2600010e4e83,22,2,6,0,,1,7.1,0,,0,,1,2.1,1,2.3,1,2.1,0,0,,,0,,0,,1,7.1,1,2.1,1,2.3,1,4.9,1,2.3,1,9.1,0,,1,4.7,1,4.7,0,,0,,9.7,5.6,8.3,1,6.4,10,5.8,5.6,8.3,4.2,7.6,6,4.9,2.2,6,4.4,10,10,10
5c337f93f28f2600010e62a8,23,2,5,0,,1,2.5,0,,0,,0,,0,,1,2.6,0,0,,,0,,0,,1,4.9,1,4.9,0,,1,2.6,1,1.9,1,2.6,1,1.6,1,2.1,1,1.6,0,,0,,9.6,3.9,9.9,8.1,4.9,3.6,2.7,9.2,10,1,5.5,8.9,3,8.8,4.8,6.2,9.8,9,9.6
5c3395d5861b5e00014e5a6b,23,2,4,0,,1,7.6,0,,1,5,1,8.7,1,2.4,1,1.2,0,0,,,0,,0,,1,8.7,1,8.6,1,6.2,1,2.4,0,,1,2.3,0,,1,2.4,1,7.6,0,,0,,7.2,8.4,7.4,5.3,2.8,6.1,5.3,8.4,8,0,8,8,7.4,8,0.1,0,10,10,10
5c33c6db5dba3c00015ec0e7,19,2,7,0,,1,6.3,0,,1,3.9,1,3.2,1,4.8,1,2.1,0,0,,,0,,1,8,1,9.4,1,6.2,1,6,1,6.1,0,,0,,0,,0,,0,,0,,0,,8.9,6.4,7.4,5.1,5.9,7.8,8.9,5.9,5.4,6.8,6.8,5.9,8.6,5.5,3.2,5.2,6.1,5.9,6.3
5c33e9baad0c730001eca18d,22,2,6,0,,1,8.6,0,,1,5.2,1,7.9,1,7,1,5.2,0,1,,7.8,0,,1,4.2,1,6,1,7.4,0,,1,3.8,1,8.5,1,6.7,1,5.7,1,6.5,0,,1,6.8,0,,8.5,7.4,7.7,7.7,8.8,10,7.7,7.9,8,6.5,8.2,8.5,7.5,7.9,6.4,6.3,7.8,8.3,8.8
5c3504628a88190001ae3eaa,25,2,7,0,,1,3.5,0,,0,,1,1.2,0,,1,0.7,0,0,,,0,,0,,1,1.3,1,4.6,0,,1,0.6,0,,0,,0,,0,,0,,0,,0,,10,7,3.1,1.4,8.3,8.1,3.1,9,10,2.4,10,8.5,9.3,3.5,0,1.6,1.3,0.3,1.6
5c3514ab67013e0001eff762,25,2,9,0,,1,5.7,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,2.5,1,2.3,0,,0,,0,,0,,0,,0,,0,,0,,0,,9.2,8.3,10,1.4,1.1,10,3.6,10,10,0.3,10,8.9,8.3,0.9,0.8,0.7,7.9,5.7,7.8
5c353dba3c56f500011a04f4,21,2,8,0,,1,7.8,0,,0,,1,0.5,0,,0,,0,0,,,0,,0,,1,7.6,1,5.1,0,,0,,0,,0,,0,,0,,0,,0,,0,,7.2,7.2,7.8,7.2,2.6,8.2,2.1,2.2,5.2,2.1,6.8,4.4,3.1,6.3,2.3,1.5,5.6,2,5.6
5c36bbcdbc64440001338853,23,2,6,1,0,1,8.5,0,,0,,1,1.1,0,,1,1.1,0,0,,,0,,0,,1,7.1,1,6.3,1,7.9,1,7.4,1,8.5,1,3.9,0,,0,,1,2.3,1,9.7,0,,8.7,8.8,7,7.4,6.5,6.2,7.3,3.5,3.9,4.6,7.8,6.5,7.5,7.5,5.3,6.6,7.4,6.7,7.4
5c379e37a9872700014c665e,22,2,8,1,1,1,9.2,1,1.1,1,0.5,1,3.1,1,1.1,1,1.8,1,1,1.3,0.3,0,,0,,1,8.3,1,7.8,0,,1,8.2,1,7.2,1,7.2,1,2.1,1,1.7,0,,0,,0,,9,9.5,9.5,8.5,0.1,0.2,10,8.4,4.6,0.1,4.9,8.7,0.3,0.2,0.2,0.2,1.4,1.5,1.5
5c37a5d5f98ae2000190cc9a,18,2,6,0,,1,4.8,0,,0,,0,,1,2.4,0,,0,0,,,0,,0,,1,2.3,1,1.8,0,,1,3.8,0,,1,2.8,0,,0,,0,,0,,0,,7.5,6.8,6.6,4.9,2.9,5.8,6.6,2.6,5.6,1.1,5.4,5.9,6.6,2.9,2.7,2.4,8.1,8.5,8.2
5c37cc8e4c5b7c00019537e7,22,2,5,0,,1,5.1,0,,0,,0,,1,,0,,0,0,,,0,,0,,0,,0,,0,,1,1.8,0,,1,4.5,0,,0,,0,,0,,0,,8.1,8.6,3,3,2.1,4.3,4.9,7.4,7.5,0.5,5.7,7.7,5.4,2.7,0.6,1,7.3,7.9,7.2
5c380444bef9a20001e3b62b,25,2,7,0,,1,7.5,0,,0,,0,,0,,1,1,0,0,,,0,,0,,1,2.2,1,1.8,0,,1,2.3,1,1.3,1,3.8,1,1.6,1,2.3,1,1,0,,0,,8.9,6.5,10,8.3,6.8,7.8,8.8,8,9.9,3,9,9.3,9.1,3,3.1,4.5,9.7,9.6,9
5c38fa0786c1450001a95217,24,2,6,1,10,1,7.3,0,,1,2.1,0,,0,,0,,1,0,7.2,,0,,1,4.4,1,4.9,0,,0,,1,2.1,1,1,0,,1,0,1,0.1,1,0.9,0,,0,,10,8.6,10,8.1,2.4,10,10,10,10,1.3,8.5,10,10,2.2,4.9,2.6,7.2,8.9,8.8
5c3b9634bef9a20001e46ab5,21,2,7,0,,1,6.9,0,,1,0,1,0,0,,1,2.3,0,1,,10,1,1,1,2.4,0,,1,7.1,1,6.8,1,6.9,0,,1,4.3,0,,0,,0,,0,,0,,5.2,8.5,6.5,5.6,2.8,9.2,6.3,8.6,8.9,2.5,8.4,5.5,5,5.6,5.5,5.4,9,8.9,9
5c3bbf5c3bf9ea0001d1510e,22,2,7,1,18,1,7.7,0,,1,4.9,1,7.8,1,2.1,1,5.2,0,1,,2.6,0,,0,,1,7.5,1,7.5,1,7.7,1,5.2,0,,1,7.5,1,2.3,1,2.2,0,,1,5,0,,9.8,10,9.8,10,7.8,8.8,6.8,7.7,8.2,6.4,10,10,9.7,10,6.7,5.9,7.6,6.5,7.6
5c3e31ea415e77000112be26,21,2,6,0,,1,6.2,0,,0,,1,5.2,1,2.5,1,0,0,0,,,0,,0,,1,7.6,1,10,0,,0,,0,,0,,1,2.7,1,2,0,,0,,0,,10,1,10,10,3.4,10,10,10,10,10,10,10,10,2.4,0.3,0.3,10,10,10
5c40a69cbe6e390001c5cf4e,21,2,4,0,,1,4.6,0,,0,,1,6.3,0,,0,,0,0,,,1,1,0,,1,6.9,1,2,0,,1,2.4,1,2.2,1,3.6,0,,1,2.3,1,4.1,1,6.3,0,,4.4,4,4.8,2.4,5.2,5.4,5,7.5,6.8,2.7,7.2,5,3.3,2.3,3.7,2.3,7.3,5.4,7.4
5c41f3e21474820001506921,22,2,7,0,,1,5.1,0,,0,,0,,1,2.4,0,,0,0,,,0,,0,,1,6.3,0,,0,,1,2.4,0,,0,,0,,0,,0,,0,,0,,5.1,4.8,4.9,0.4,1,8.6,0.7,1.7,1.4,0.4,5.5,2.3,6.4,1.8,1.4,3.5,7.4,1.5,5.8
5c4242e047e71a00015ca62b,25,2,4,0,,1,7.6,0,,0,,0,,1,1.5,0,,0,1,,9,0,,0,,1,5.9,1,6.5,0,,1,1,0,,0,,0,,0,,0,,0,,0,,5.9,2.6,3.3,2.8,2.6,2.1,4.7,6.9,4.6,0.4,4.1,6.6,8.8,3.3,0.5,0.7,5.1,4.5,5.1
5c428806848dbb000157fb91,18,2,5,0,,1,3.3,0,,0,,0,,0,,0,,0,0,,,0,,0,,0,,1,7.7,0,,0,,0,,0,,0,,0,,0,,0,,0,,8.6,6.1,6,4.2,3.4,5.1,3.8,4.6,7,4.1,7.9,6.3,7.3,6.6,1,0.6,6.8,6.6,6.8
5c42b2b65aca820001f71188,22,2,6,1,24,1,8.2,1,1.1,0,,1,1,0,,1,1.2,1,0,0,,0,,0,,1,8.8,0,,0,,0,,1,2.1,1,5.9,1,1.6,1,1.8,1,2.3,0,,0,,10,8.2,10,10,8.1,9.8,10,7.5,10,4.4,7.8,10,10,7.6,6.3,5.2,8.6,8.6,7
5c43cfbf89f63e000179ebbb,25,2,5,1,2,1,5.8,0,,1,2.8,1,7.1,0,,1,1.7,0,1,,3.5,0,,1,1.6,1,4.6,1,4.9,0,,1,1.3,1,6.4,1,0.2,1,3.6,1,7.2,0,,0,,0,,9.9,8.3,7.4,4.7,8.5,6.1,6.9,8.7,0.1,0,8.2,9.7,9.4,0.4,6.3,1.5,9.2,10,10
5c46272cfcf45f00014a0b4e,20,2,5,0,,1,5.9,0,,1,3.3,1,5,0,,1,5.9,0,0,,,0,,0,,1,5.1,1,2.5,0,,0,,1,4.7,1,2.3,0,,0,,1,10,1,8.3,0,,6.4,6.2,10,10,10,5.6,10,10,10,3,6.2,3,10,10,3.7,1.8,10,10,10
5c4669e18bb6fd0001647203,25,2,5,1,1,1,9.7,0,,1,2.4,1,2.4,1,2.4,0,,1,1,7.6,4.9,0,,1,7.6,1,5.1,1,5.1,1,4.9,1,7.5,1,2.3,1,5,0,,0,,0,,0,,0,,8.5,7.9,6.6,8.1,6.1,7.5,10,7,8.4,2.8,8.1,7,7.6,3.4,3.4,6.6,9.9,9.9,10
5c47691ed3e25400017dec7e,19,2,7,0,,1,8.1,0,,0,,1,2.2,0,,1,0.7,0,0,,,0,,0,,1,5.8,1,7.6,0,,1,1.4,1,0.8,1,1.3,0,,0,,1,7.5,0,,0,,9.2,9.8,8,6.9,9.5,8.1,7.5,8.6,10,3,6.4,7.2,9.5,6.7,7.8,0.6,10,10,10
5c47758c2381060001bf5b19,25,2,6,0,,1,5.2,0,,0,,1,2.9,1,4.9,0,,0,0,,,0,,0,,0,,1,7.4,0,,1,5.4,1,4.9,0,,1,1.4,0,,0,,0,,0,,5.3,0.9,1.3,4,1.9,0.1,0.1,1,1.7,0,0.8,0.9,6.3,6.4,0,0,6.2,6.5,6.9
5c47794fb521ee00019ac259,21,2,5,1,1,1,7.4,1,7.6,1,2.3,1,7.9,1,2.2,1,5.1,0,0,,,1,1,1,2.4,0,,1,5.2,0,,1,2.7,0,,1,5,1,6.7,1,7.4,1,0,0,,0,,4.3,2.8,4.6,7.1,5.4,4.5,4.2,2,4.7,4.3,3,4.3,5.5,2,4.5,2.5,2.8,5.1,3.4
5c47f0c82381060001bf7500,22,2,8,1,14,1,5.3,0,,1,2.6,1,2.4,0,,1,0.9,1,1,2.7,2.6,0,,0,,1,2.4,1,0,0,,0,,0,,1,2.6,1,,1,,1,7.4,0,,0,,10,9.9,5.2,5,1.4,,5.7,10,10,5,4.9,5.6,1.8,5.2,1.3,5.3,5.9,6.2,6.6
5c47f480302d8a0001c54516,22,2,6,1,1,1,7,0,,1,4.6,1,4.9,1,3.4,1,1,0,0,,,0,,1,1.2,1,7.2,1,7.3,1,4.6,1,4.6,1,2,1,3.3,0,,0,,0,,0,,0,,7.2,7.1,10,10,4.6,7.4,6.9,4,4.7,3.5,7.9,7.6,10,3.8,2.6,3,10,7,10
5c4938809afd7b0001974a34,22,2,6,0,,1,5,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,2.2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,7,6.6,1.1,0.4,0.2,6.6,4.9,5.3,3.8,0.3,8.8,5.3,7.3,3.5,0.2,0.4,6.5,6.5,10
5c4bd227ad46600001910a6a,24,2,5,0,,1,7.3,0,,0,,1,0,0,,1,2.3,0,0,,,0,,0,,1,7.6,1,7.6,1,2.4,0,,0,,0,,0,,0,,0,,0,,0,,7.7,6.8,5.2,3.9,0.1,5.2,5,7.7,8.4,0.1,8.3,6.8,5,2.7,0.1,0.2,1.7,1.6,2.7
5c4bef41ad46600001910edf,21,2,6,1,1,1,7.3,0,,1,1.1,1,3.7,0,,1,1.5,0,0,,,1,1,1,1.1,1,3.2,1,4.7,0,,1,2.5,1,3.7,1,5,0,,0,,1,0.9,1,9.6,0,,8.4,6.2,6.2,8,3.9,8.1,10,8.6,10,2,6.4,6.2,5.3,5.2,2.5,1.1,7.5,5.2,7.6
5c4d006da9c064000181df15,19,2,6,0,,1,7.6,0,,0,,0,,0,,0,,0,0,,,1,0,1,7.5,1,5,0,,1,7.6,1,5.1,1,0.4,1,0.3,0,,0,,1,7.7,0,,0,,7.6,3,4.8,3.4,0.2,7.6,2.2,2.3,1.8,0.3,4.9,6.9,1,3.3,0.2,0.3,8.6,7.8,10
5c4d43433b58fc000127a669,25,2,5,1,1,1,7.7,0,,0,,1,5.5,0,,1,5.1,0,0,,,1,1,0,,1,7.5,0,,0,,1,4.9,1,1.5,1,8.2,0,,0,,1,10,0,,0,,6.1,5.8,5.4,5.6,2.5,4.7,9.2,9.4,7.2,3.2,6.7,6.8,4.3,4.4,1.9,2.8,5.9,5.3,7.1
5c4d435fd3a5e30001833768,23,2,7,1,1,1,5.3,0,,1,0.3,1,2.5,1,2.4,0,,1,1,2.5,2.5,1,0,1,7.7,1,2.5,0,,1,2.4,0,,1,2.4,1,5.1,0,,1,2.5,0,,0,,0,,9.4,10,6.7,9.9,6.6,9.7,9.1,10,10,4.9,8,8.5,9,8.5,1.2,4.1,5.8,6,8.2
5c4e4aa72822a20001303cb6,19,2,6,1,1,1,4.6,0,,0,,0,,0,,0,,0,1,,2.2,0,,1,2.5,1,2.3,1,2.4,1,2.2,0,,0,,0,,0,,0,,1,2.3,0,,0,,9,9.5,8.3,7.9,9.5,8,5.5,9.3,8.6,8.2,7.7,8.4,8.7,8.4,4.3,8.4,9.1,8.3,8.5
5c50f02d242378000108628d,23,2,6,0,,1,6.8,0,,1,3.6,1,6.3,0,,1,4.9,0,0,,,1,2,0,,1,5,1,7.5,0,,1,5,1,3.4,1,3.3,0,,0,,1,4.4,0,,0,,8.4,8.8,8.4,7.6,7.6,6.8,7.3,8.4,9.5,5.8,8.8,8,8.2,7.6,6.8,5.4,7.3,6.8,6.8
5c513c599c016f0001f545ff,23,2,4,0,,1,4.9,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,4.6,1,2.5,0,,0,,0,,0,,0,,0,,0,,0,,0,,2.3,0,1.6,0,0,1.6,0,0,4.4,0,6.8,1.6,5,0,0,0,7.1,6.1,8.9
5c52016a3146f80001d47b26,25,2,7,0,,1,2.3,0,,1,2.5,1,5.1,1,2.2,0,,1,1,4.8,7.5,1,1,0,,1,7.8,0,,1,2.4,1,2.2,1,2.4,1,2.4,0,,0,,1,2,1,7.6,0,,7.4,7.2,7.2,7.1,7.2,7.5,7.3,8,7.4,1.8,7.1,7.5,7.3,8.2,2.5,2.3,7.6,5.6,7.7
5c529abc60d93f00018ae560,24,2,6,0,,1,5.7,1,4.3,1,7.4,1,7,1,6,1,7.1,1,1,0.4,0.9,0,,0,,1,4.7,1,6.4,1,7.7,1,6.4,1,5.8,1,6.4,1,5.8,1,5.6,1,3.9,1,2.4,1,0,8.1,8,9.3,8.4,8.7,8.3,9.5,8.1,8.4,7.6,8.2,7.7,7.8,7.5,7.2,8.8,6.9,7,7.6
5c53406acf4e240001d5132f,21,2,3,1,1,1,7.7,0,,1,0.1,1,4.4,0,,1,2.4,0,0,,,0,,0,,1,10,1,7.1,0,,0,,1,1.3,1,3.9,0,,0,,0,,0,,0,,6.2,4.3,4,4.4,4.3,8.1,7,9.2,7.2,4.9,7.2,8.9,2.1,6.4,1.3,0.7,8,6.5,7.4
5c53f12ce9813700018a5075,21,2,6,1,2,1,8.2,0,,1,7.1,1,8.5,1,6,1,1.9,0,0,,,1,1,1,7.4,1,6.1,1,3.5,0,,1,7.3,1,5.8,1,7.3,1,4.8,1,7.6,1,2.9,1,6,0,,9.1,8,9.3,9.7,5.6,9.7,9.4,8.4,8.3,5.4,8.9,8.9,8.9,7,5.4,3.6,8.4,9.6,9.3
5c545c0acf8b5b00011eb2ca,25,2,5,1,1,1,7.4,0,,1,5.1,1,4.7,1,2.3,1,0.3,0,0,,,1,2,1,8.7,1,7.6,1,4.9,1,2.7,1,2.8,1,2.4,1,0.9,0,,0,,1,2,1,9.6,0,,5.5,5.8,5.5,5.5,5.7,5.4,5.5,5.9,5.5,6,5.7,5.8,5.7,5.9,5.8,5.8,5.1,5.1,5.2
5c5512fcf6a51000017fc66a,18,2,7,0,,1,5.1,1,1,0,,0,,0,,1,0,0,0,,,0,,1,2.1,1,7.6,1,5.1,0,,0,,0,,0,,0,,0,,1,7.3,0,,0,,4.5,7.3,2.8,5.3,3,2.6,7.3,5.2,6.9,8,7.3,7.3,7.9,1.7,1.4,1.2,9.6,9.9,10
5c55b7f0233af00001ccb6cc,25,2,3,0,,0,,0,,0,,0,,0,,0,,0,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4.3,4.6,1.2,0.8,1.5,1,2.2,1,0.9,2.3,1.4,1.1,2.1,1,1.2,1.1,6.2,4.6,7
5c57620afa87a9000141c5a2,25,2,6,1,2,1,7.5,1,2.8,1,4.3,1,7,1,4.5,1,3,0,1,,7.8,1,2,0,,1,7,1,4.9,0,,1,4.8,1,4.9,1,2.6,1,2.3,1,2.5,1,0,1,2.4,1,1,2.2,5.2,10,2.2,7.3,4.6,4.2,10,8.2,4.5,4.6,10,7.9,1.8,1.9,2.2,4.6,5.1,4.7
5c579858738e290001fa4384,23,2,5,0,,1,8.7,0,,1,3.8,1,5,1,1.3,1,1,0,0,,,0,,0,,1,6,1,3.6,1,2.3,1,3.5,0,,1,6.4,1,2.3,0,,1,1.1,0,,0,,6.9,2.4,6.5,6,6.9,4.1,6.9,7.5,9,2,4.2,7,8.1,2.7,1.7,0.7,8.4,6.4,8.4
5c59b3a52d04880001bf7eb1,20,2,7,0,,1,5,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,5.1,1,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,7.1,7.5,4.8,6.1,4.3,4.8,5.2,7.6,7.7,2.4,6.5,5.5,3.9,5.3,2.2,2.3,7.5,7.5,7.5
5c59e13e32fa9a0001a7b662,24,2,7,0,,1,7.3,1,2,0,,0,,0,,1,1.9,0,0,,,0,,0,,1,6.7,1,7,0,,1,1.4,1,0.6,1,5.3,0,,0,,1,0,0,,0,,7.6,3.7,3.7,5.3,1.6,2.4,3.2,6.6,8.7,1.3,9,7,7,4.8,0,0.1,8.4,6.2,9.1
5c59f5a6215974000172b2d8,20,2,8,0,,1,6.3,0,,1,0.1,1,0.6,1,0.7,1,2.3,1,0,7.7,,0,,0,,1,5.8,1,5.5,0,,1,2.5,0,,1,5,0,,0,,1,7.7,0,,0,,9.5,9.8,8.2,7.4,6.9,7.7,9.7,9.4,9.2,6,6.3,7.5,7,5.5,5.1,5.1,8.9,8.9,8.9
5c5a01abe5326a00018596b5,24,2,5,0,,1,5,0,,0,,0,,1,5,0,,0,0,,,0,,0,,1,7.4,1,7,0,,1,5.2,0,,0,,0,,0,,1,2,0,,0,,8.5,4.5,2.9,0.2,0.2,0,1.8,1.7,0.2,0.2,3.8,0.2,0.2,2,0,0.2,0.2,0.2,0.2
5c5a14a333dbbb0001633a90,24,2,8,0,,1,7.6,0,,1,5.1,1,7.6,1,4.7,1,2.4,0,0,,,0,,0,,1,9.5,1,5,0,,1,2.3,0,,1,2.5,0,,0,,0,,0,,0,,4.5,5.9,7.3,6.4,8.3,8.2,8.2,8.4,8.6,8.4,8.3,8.2,7.2,1.9,2.4,3.2,7,2.9,7.1
5c5c3ffc466aeb0001633775,25,2,5,1,2,1,6.6,0,,1,4.6,1,4.8,1,2.5,1,1.9,0,0,,,0,,0,,1,10,1,9.5,0,,0,,0,,1,4.6,1,2.3,1,2.5,0,,0,,0,,10,10,7.6,5.5,7.5,7.3,7.5,6.3,9.3,3.5,10,10,10,5.3,2.5,0.8,6.8,6.6,7.8
5c5f590812433d0001c612db,20,2,7,0,,1,7.5,0,,0,,1,2.3,0,,1,2.5,0,0,,,0,,0,,1,6.2,1,2.7,0,,1,4.1,1,5.2,0,,0,,0,,0,,0,,0,,7.8,9.9,5.3,3.7,8.1,8.8,7.7,5.3,9.7,0,8.3,8.3,10,0.5,0.3,0.5,8.8,8.4,10
5c625779905eb50001e1b896,24,2,7,1,1,1,9.1,0,,1,0,1,2.5,1,2.1,0,,0,0,,,0,,1,2.4,1,10,1,10,0,,1,4.6,1,6.8,1,7.7,1,2.5,0,,1,9.4,0,,0,,10,10,10,10,10,10,10,10,10,6.2,10,10,10,10,10,10,4.5,2.9,6.1
5c630f30006db700013052db,25,2,6,0,,1,8.2,0,,0,,0,,0,,1,2.6,0,0,,,0,,0,,1,7.4,1,6.6,0,,1,4.7,1,4.4,1,1.5,1,2.6,0,,0,,0,,0,,7.9,6.6,5.4,6.5,6,8.1,6.4,6.6,7.2,3.9,8,6.1,8.5,6.7,4.5,6.2,9.8,9.2,9.4
5c63447332caed0001de5f5d,25,2,6,0,,1,5.2,0,,0,,1,2.4,0,,1,0.4,0,1,,0.5,1,1,1,0.2,1,5,0,,0,,1,5,1,2.5,1,1.7,0,,1,1.1,1,5,1,0.7,1,1,6.4,4.5,6,7.1,5.2,8.2,3.8,1.1,2.7,6.6,9.8,9.6,6.2,6.4,3,0.4,7.8,8.1,6.7
5c648286f38dfd00012db6ab,19,2,5,1,1,1,7.7,0,,1,4.8,1,5,1,4.2,0,,1,1,7.6,6.4,1,1,1,3.6,1,6.7,1,3.7,0,,1,3.8,1,2.5,1,2.6,0,,1,4.9,1,1.3,1,1,0,,7.5,6.1,6.5,7.6,4.9,6.9,8,7.2,4.9,4.5,5.2,5.5,7.9,6.7,6.3,5.3,8.2,8.4,5.6
