,Q2,Q4,Q5,Q10,Q12,Q14,Q17,Q18,Q26,Q28,Q30,Q32,Q34,Q35,Q39,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q56,Q59,Q60,Q63,Q66,Q70,Q71,Q72,Q63,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q82,Q84,Q86,Q88,Q89,Q90,Q91,Q95,Q98
4178,1,2,A,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,3,1,1,3,8,3,1,4,2,1,4,1,1,1,7,2
4179,1,2, B,1,1,1,1,1,1,1,2,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,2,1,1,2,7,1,2,1,2,2,1,1,1,1
4180,1,2,    E,2,1,1,1,1,1,3,1,1,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,5,3,1,1,5,3,2,4,3,3,1,1,2,1,3,3,1,1,2,1
4181,2,2,A   E,1,5,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,2,5,4,3,4,1,5,3,2,1,3,1,1,1,8,1
4182,1,2,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,5,2,2,8,8,4,1,2,2,1,5,1,1,1,1,2
4183,2,2,  C,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,5,8,6,6,5, ,2,1,4,1,1,1,4,2
4184,1,1, ,1,1,1,3,1,2, ,1,1,1,1,2,7,2,1,2,1,1,1,1,1,1,1,1,1,1,5,2,1,1,2,2, , ,6,3,5,2,2,1,4,1,1,1,4,2
4185,2,2,A   E,1,1,1,2,1,2,1,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,6,8,1,2,7,2,2,1,2,1,1,1,1,2
4186,1,2,    E, ,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,4,5,4,7,1,3,1,4,1,1,1,1,1
4187,1,2,    E,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,4,5,6,1,2,2,1,1,1,1,1,1
4188,1,2, B,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,4,2,1,8,4,1,5,1,1,1,4,1,1,1,8,2
4189,1,2, B,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,6,5,1,6,1,2,1,3,1,1,1,4,1
4190,2,1, ,1,1,1,1,1,2,1,2,1,1, ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,5,2,8,1,7,1,2,1,3,2,1,1,4,2
4191,2,1, ,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,2,1,4,2,2,7,1,2,5,4,2,1,1,1,1
4192,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,1,2,8,4,3,4,1,2,1,3,1,1,1,3,2
4193,1,1,    E,2,1,1,1,1,1,1,1,2,1,3,3,4,3,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,3,7,1,7,7,1,2,1,5,3,1,2,1,2
4194,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,1,2,2,5,5,7,3,6,1,2,1,4,2,2,1,7,2
4195,1,2, B,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,1,3,2,3,4,6,3,2,2,2,1,3,1,1,1,5,1
4196,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,1,2,1,4,2,4,7,6,7,3,1,3,5,5,1,1,1,6,2
4197,2,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,2,2,2,4,5,3,4,1,2,1,5,1,1,1,2,2
4198,2,1, ,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,2,1,2,8,8,4,3,2,2,1,6,1,1,1,8,2
4199,1,2,    E,1,1,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,3,2,2,4,3,4,5,1,3,3,1,2,1,1,1,2
4200,2,1,   D,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,6,2, ,1,3,2,2, ,2,2,2,3,2,1,5,2,2,2,3,2,1,1,2,1
4201,2,1, ,2,1,1,1, ,2, ,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,1,1,1,7,7,1,2,1,4,4,1,1,1,1
4202,1,2, B  E,2,1,1,1,1,1,1,1,1,1,1,1,7,3,1,1,1,1,1,1,1,1,6,4,3,3,2,1,1,3,3,1,1,1,4,5,4,1,1,1,3,1,1,1,4,1
4203,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,2,4,2,2,7,3,2,3,2,1,3,1,1,1,5,2
4204,2, , ,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,1,3,3,2,1,5,2,6,1,2,1,5,1,1,1,1,1
4205,1,2,    E,1,1,1,2,1,2,1,2,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,3,2,1,3,4,5,3,1,2,1,2,1,1,1,4,1
4206,1,1,  C,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,1,3,3,1,1,1,2,3,1,1,2,1,1,7,1,1,2,1
4207,1, , B,1,1,1,4,4,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,3,1,1,3,8,1,7,4,2,1,1,1,1,1,5,1
4208,1,1,    E,1,5,1,1,1,1,2,1,1,1,4,1,4,3,2,2,2,2,1,1,2,1,2,3,3,4,4,1,2,3,2,2,2,5,4,1,5,3,2,1,3,1,2,2,4,1
4209,1,1,   D,1,1,1,1,1,2,1,1,1,1,3,2,7,5,1,1,1,1,1,1,1,1,4,2,2,3,2,1,1,2,2,3,2,1,4,1,7,1,2,1,4,3,1,1,4,2
4210,2,2,    E,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,4,2,2,6,4,5,4,2,2,1,3,1,1,1,4,2
4211,1,2,   D,2,1,1,1,1,2,1,2,1,2,1,1, , ,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,2,2,2,8,8,1,1,4,3,1,7, ,1,1,8,2
4212,2,1, ,1,1,1,1,1,2,1,2,1,1,3,1,2,2,1,1,1,1,1,1,1,1,5,4,3,1,6,2,1,3,2,5,2,8,8,7,7, ,3,1,4,3,1,1,4,2
4213,2,2,  C, ,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,4,4,2,2,5,7,4,5,7,4,6,3,2,2,2,3,1,1,6,2
4214,2,2,   D,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,4,2,3,8,6,3,5,2,2,1,4,2,1,1,5,2
4215,2,2,  C,2,1,1,1,1,1,1,2,1,2,1,1,7,5,1,1,1,1,1,1,1,1,7,2,3,1,3,2,2,3,5,3,4,8,6,1,3,3,3,3,4,2,1,3,6,2
4216,2,2,  C E, ,1,1,1,1,2,1,1,1,1,1,1,7,6,1,1,1,1,1,1,1,1,7,2,2,1,4,4,2,2,2,1,2,5,5,1,5,1,1,2,3,2,1,3,5,2
4217,2,2,    E,2,1,1,1,1,2,1,2,1,1,1,3,4,1,1,1,1,1,1,1,1,1,7,2,2,1,2,1,1,2,1,1,2,4,7,1,7,1,2, , , ,1,1,1, 
4218,1,2,  C, ,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,1,2,1,5,7,1,2,5,3,5,1,1,1,2
4219,1,2,A   E,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,2,2,8,1,4,5,1,2,3,6,2,1,1,1,2
4220,1,2,    E,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,2,1,1,2,2,6,6,5,1,5,1,2,1,3,1,1,1,7,1
4221,2,2,    E,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,4,1,2,1,8,4,3,4,2,5,4,1,1,1,8,2
4222,2,2,    E,2,1,1,1,1,2, , ,1, , ,3, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,3,7,3,2,2,1,1,2,1,1,2,2
4223,1,2,  C,2,1,1,1,1,2, ,2,1,2,1,3,1,1,1,1,1,1, ,1,1, , , , ,1,6,4,3, ,2,3,1,7,2,5,1,1, ,5,1,2,1,1,1,1
4224,1,2, B, ,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,5,1,6,1,2,1,4,1,1,1,5,2
4225,2,2, B,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,7,1,3,5,5,4,4,1,2,2,4, ,1,1,2,2
4226,2,2,    E,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,2,3,6,5,2,6,1,1,1,2,3,1,1,5,2
4227,2,2, B,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,1,2,1,2,5,1,1,1,1,2,1,1,1,1
4228,2,1, ,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,7,2,3,1,2,1,3,3,3,1,4,2,1,1,7,1,2,1,2,4,1,1,1,1
4229,1,1, ,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,4,6,1,2,2,2,3,1,1,2,1
4230,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,2,2,2,8,1,1,7,1,2,1,4,3,1,1,1,1
4231,1,2,    E,2,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,5,3,3,3,3,2,1,3,3,2,2,1,4,3,5,1,2,1,3,1,1,1,4,1
4232,1,2, B,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,1,3,1,4,8,4,1,7,1,2,5,4,1,1,1,4,2
4233,2,2,    E,2,1,1,1,1,2,1,2,1,1,2,3,7,5,1,1,2,1,1,1,1,1,6,2,2,1,1,1,2,2,1,1,4,6,4,1,5,1,2,1,3,2,1,1,2,2
4234,1,1, ,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,7,2,2,1,3,2,2,2,2,1,1,6,6,5,5,2,3,1,5,4,1,1,6,2
4235,1,2,    E,2,1,1,1,1,1,2,2,1,1,1,2,6,1,1,2,1,1,1,1,1,1,6,3,2,1,6,2,1,2,4,2,4,8,6,1,5,3,2,1,3,3,2,1,5,2
4236,1,2,   D,1,1,1,1,1,2,1,2,1,1,4,1,3,3,3,1,1,1,1,1,1,1,6,3,3,1,2,1,2,3,2,3,5,3,4,1,1,1,2,1,4,3,1,1,1,2
4237,1,1, B  E,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,6,5,4,2,2,3,1,2,2,1,1,3,1
4238,2,2,    E,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,3,1,6, , ,3,2,2,4,1,1,1,4,2
4239,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,2,2,3,2, , , , , , , , , , , , ,1,1, , 
4240,1,2, B, ,1,1,1,1,1, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,3,1,1,8,1,1,1,1,2,1,1,1,1,1,1,1
4241,2,2,   D,2,1,1,3,1,2, ,1, ,1,5,2,3,1,1,1,1,1, ,1,1,1,2,2,3,1,2,2,1,3,1,2,2,1,2,6,2,3,2,2, , ,1,1,6,2
4242,2,2,    E,2,1,1,1,1,2,1,2,1,1,7,3,6,3,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,7,5,5,8,8,1,3,1,3,1,5,1,1,1,8,2
4243,1,2, B,2,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,3,2,1,2,2,2,2,4,8,3,5,3,1,1,3,2,1,1,8,2
4244,1,1, ,2,1,1,2,2,1, ,1,2,1, ,2,7,6,6,2,1,1,1,1,1,1,6,2,3,3,7,5,5,3,6,1,4,4,3,5,6,1,1,2,2,3,2,1,1,2
4245,2,2,A   E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,3,1,2,2,3,5,1,2,6,1,2,1,1,1,5,1,1,1,6,1
4246,2,2,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,4,8,3,3,5,1, ,3,5,1,1,1,3,2
4247,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,4,1,2,1,4,4,6,3,1,1,2,1,4,1,1,1,7,2
4248,1,1,    E,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,4,1,3,8,7,2,1,4,2,1,3,1,1,1,4,2
4249,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,4,2,2,6,1,2,1,1,2,1,1,1,2
4250,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,1,5,2,4,5,5,3,7,1,2,1,5,1,1,1,3,2
4251,2,2,A   E,1,5,1,2,1,2,1,1,6,1,4,2,7,6,1,3,2,1,1,1,1,1,3,6,3,1,2,1,1,3,2,3,2,2,7,3,4,1,3,4,3,5,1,3,5,1
4252,1,1, ,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,8,6,2,2,3,2,2,3,1,1,1,4,2
4253,1,2,    E,2,1,1,1,1,2,1,2,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,4,4,1,4,1,2,5,5,2,1,1,4,2
4254,2,2,  C,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,2,2,2,2,2,3,1,4,8,4,2,1,1,2,1,2,2,1,1,4,2
4255,1,2,A   E,2,1,1,1,1,1,1,1,1,1,6,1,7,6,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,4,1,1,2,8,2,6,1,3,1,2,1,1,1,1,1
4256,1,1, ,1,1,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,3,1,1,3,2,2,2,4,1,1,5,2,2,1,2,1,1,1,1,2
4257,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,5,1,1,3,6,7,1,3,1,5,1,1,1,3,1
4258,1,2, ,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,2,2,5,5,1,3,2,1,4,1,1,1,5,1
4259,2,2,    E, ,1,1,4,3,1,1,1,1,1,6,3,7,6,1,1,1,1,1,1,1,1,6,3,2,1,2,2,2,2,2,4,4,5,6,3,5,3,2,2,4,4,1,1,5,2
4260,2,1, ,1,5,1,1,1,2,1,1,1,1,2,1,7,4,6,1,1,1,1,1,1,1,5,4,3,1,2,1,2,3,3,2,2,4,4,2,4,2,2,1,5,2,1,1,4,1
4261,2,1, ,2,1,1,1,1,2,1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,6,2,3,1,3,1,2,3,2,3, , ,4,4,4,1,1,1,5,1,1,1,4,1
4262,2,2, B,2,1,1,1,1,1, ,2,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,3,4,1,5,3,3,5,3,2,1,1,4,1
4263,2,2,A,2,1,1,1,1,2, ,2,1,2,1,1,1, , , , , , , ,1,1, , , , ,1,1,1, , , , , , , , , , ,5,5,7, ,1, ,2
4264,2,2,    E,1,1,1,4,2,2,1,1,2,1,5,2, ,6,1,1,1,1,1,1,1,1,5,4,2,1,1,1,3,2,2,6,1,1,4,4,5,1,2,1,2,4,1,1,1,2
4265,1,2,    E,2,5,1,3,1,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,4,2,3,4,3,2,2,3,2,2,4,1,5,4,7,1,2,1,4,3,2,1,2,1
4266,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,2,1,5,4,4,1,3,1,2,1,3,2,1,1,4,2
4267,2,2, B, ,1,1,2,1,2,1,2,1,1, ,1,4,2,1,1,1,1,1,1,1,1,8,3,2,1,3,1,1,2,2,2,2,2,2,6,7,1,2,1,2,1,1,1,1,1
4268,1,2,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8,2,2,1,5,2,2,2,4,1,3,5,6,1,7,3,2,1,3,2,1,1,6,2
4269,2,1, ,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,2,1,2,2,2,2,2,2,1,3,4,1,6,1,2,2,2,3,1,1,4,2
4270,1,2,    E,2,5,1,4,1,1,3,1,6,1,7,2,7,5,1,4,2,1,1,1,2,1,8,3,3,3,5,2,3,3,3,3,2,3,1,6,6,1,2,2,3,5,2,3,1,2
4271,2,2, B,2,1,1,1,1,2,1,2,1,1,1,3,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1, , , ,1, , , , ,1,1, , 
4272,2,2, B,2,1,1,5,1,2,1,2,1,1,6,1,7,4,1,1,1,1,1,1,1,1,6,3,2,1,1,1,3,2,3,2,2,1,3,1,5,1,2,1,2,1,1,1,2,2
4273,2,2,    E,2,1,1,2,1,2,1,2,1,1,6,3,2,1,1,1,1,1,1,1,1,1,7,7,2,1,4,4,2,2,3,2,2,3,4,5,4,3,2,1,3,2,1,1,4,2
4274,2,2, B,2,1,1,1,1,2,1,2,1,2,1,1,4,3,1,1,1,1,1,1,1,1,7,2,3,1,3,2,1,3,3,2,2,3,4,2,7,1,2,1,4,1,1,1,1,2
4275,2,2,    E,2,5,1,1,1,2,1,1,1,1,7,3,4,2,1,1,1,1,1,1,1,1,8,6,3,1,2,1,1,3,2,2,2,1,6,1,6,1,3,1,2,3,1,1,1,2
4276,1,1, ,2,1,1,1,1,2, ,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,8,3,3,1,5,2,2,3,2,2,3,7,2,2,3,2,1,1,4,2,1,1,2,2
4277,1,1, ,2,1,1,1,1,1,3,2,1,1,1,1,4,3,1,1,1,1,1,1,1,1,7,3,3,1,5,3,1,3,3,3,2,6,5,3,1,1,2,1,4,1,1,1,3,1
4278,1,2,A,2,5,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,6,5,3,1,2,2,1,3,1,2,1,3,8,2,4,3,3,1,4,2,1,1,8,2
4279,2,2, B,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,7,5,2,1,2,1,3,2,2,3,5,1,3,1,7,2,2,2,1,2,4,1,4,1
4280,2,2,    E,1,1,1,1,1,2,1,1,1,1,7,3,2,1,1,1,1,2,1,6,1,3, , , ,1,6,1,5, ,2,5,1,1,4, , , , , , , ,1,1,8, 
4281,2,2,    E,2,1,1,2,1,2, ,2,1,1,4,3,3,1,1,1,1,1,1,1,1,1,5,3,2,1,5,4,3,2,2,4,6,8,8,2,3,4,2,1,6,2,1,1,8,2
4282,2,2, B  E,6,4,1,6,1,2,1,1, ,1,7,2,7,6,1,1,1,1,1,1,1,1,4,4,3,1,5,2,2,3,3,5,4,3,8,2,2,2,1,1,1,1,1,1,8, 
4283,2,2, B  E,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,3,1,4,4,2,3,4,4,4,8,8,1,4,2,2,1,5,2,1,1,4,2
4284,2,2,    E,2,1,1,2,1,1,1,1,1,1,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,6,1,8,4,1,6,1,2,3,1,2,1,1,4,1
4285,2,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,1,3,5,7,1,2,3,2,1,4,1,1,1,3,2
4286,2,2,    E,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3,6,8,5,4,7,2,2,5,3,2,1,1,5,2
4287,1,1, ,2,1,1,1,1,2, ,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,8,2,3,1,2,1,2,3,3,2,4,1,8,4,5,1,2,1,5,2,1,1,5,2
4288,2,2,    E,2,5,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,5,1,2,6,7,2,3,1,2,2,5,1,1,1,6,2
4289,1,2,  C E,2,1,1,1,1,1,1,1,1,2,1,1,6,1,5,2,1,1,1,1,1,1,1,1,1,4,2,1,3,1,2,2,2,3,6,5,4,1,2,1,2,1,1,1,1,1
4290,2,2,   DE,2,1,1,1,1,2, ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,2,1,2,2,2,2,1,2,1,4,7,2, ,2,2,1,4,1,1,1,1,2
4291,1,2,   DE,2,1,1,1,1,2,1,1,1,2,1,1,7,1,1,1,1,1,1,1,1,1,4,4,2,1,6,3,2,2,2,1,1,3,8,1,1,1,1,1,3,2,1,1,4,2
4292,2,2,    E,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,5,4,1,6,7,7,1,2,2,1,3,1,1,1,1
4293,2,2,    E,2,1,1,1,1,2,1,2,1,1,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,7,1,1,2,6,1,7,1,2,1,4,1,1,1,6,2
4294,2,1,    E,2,1,1,1,1, , ,2,1,1,5,3,1,1,1,1,1,1,1,1,1,1,8,2,3,1,1, , ,3,7,1, , ,8,1, ,4,1,1,6,2,1,1,8,2
4295,2,2,    E,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,4,7,5,2,4,1,2,1,3,2,1,1,1,2
4296,1,2,    E,2,1,1,1,1,2,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,7,2,2,1,2,2,1,2,2,3,1,4,4,4,7,1,2,5,4,2,1,1,1,1
4297,1,1,A,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,6,4,2,2,3,4,5,8,5,5,4,1,2,1,3,2,1,1,4,2
4298,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,2,1,3,2,1,4,2,1,7,2,2,1,1,1,1,1,1,2
4299,1,2,    E,2,5,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,2,2,1,4,3,1,2,6,1,1,5,6,1,3,1,1,1,4,1,1,1,5,2
4300,2,2,    E,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,2,4,1,1,1,1,8,8,2,2,2,2,1,5,3,1,1,8,2
4301,2,2,    E,2,2,1,1,1,2,1,2,1,1,1,3,3,2,1,1,1,1,1,1,1,1,8,2,3,1,5,4,2,3,1,1,5,1,8,1,4,3,2,2,4,1,1,1,8,2
4302,1,2,    E,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,4,5,6,3,1,2,2,1,2,1,1,1,8,2
4303,1,2,    E,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,4,6,2,4,1,3,1,6,2,1,1,1,1
4304,1,2,    E,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,3,1,1,4,4,3,4,2,2,2,2,1,1,1,4,2
4305,1,2, B  E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,4,2,1,8,8,5,1,2,2,1,5,1,1,1,1,2
4306,1,2,    E,2,1,1,1,1,2,1,1,1,1,6,3,5,3,1,1,1,1,1,1,1,1,8,2,2,4,5,2,2,2,3,3,1,6,3,4,2, ,2,1,5,1,1,1,1,2
4307,1,2,    E,2,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,8,8,2,1,4,2,1,3,1,1,1,8,2
4308,1,1, ,2,1,1,1,1,2,1,2,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,3,1,1,3,4,2,4,1,2,1,3,2,1,1,5,1
4309,1,2,  C,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,2,1,5,4,3,3,2,2,1,5,1,1,1,2,2
4310,2,2, B,2,3,1,1,1,2,1,2,1,1,1,3,3,2,1,1,1,1,1,1,1,1,8,3,2,1,6,2,2,2,3,1,6,8,8,1,3,1,2,1,5,1,1,1,8,2
4311,2,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,8,1,1,2,1,2,1,4,2,1,1,6,2
4312,1,1, ,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,2,1,4,1,1,6,5,7,7,1,3,1,1,2,1,1,1,2
4313,2,2,    E,6,1,1,3,1,2,1,1,1,1,7,3,3,1,1,1,1,1,1,1,1,1,6,7,2,1,3,2,2,2,2,3,4,6,8,2,3,2,2,1,3,3,1,1,4,2
