name,stattrak,weapon,skin,condition,sell_price,sell_listings,url,is_key,is_case,type,prices,items,collection,is_package
StatTrak™ P90 | Off World (Field-Tested),TRUE,P90,Off World,Field-Tested,0.36,285,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P90%20%7C%20Off%20World%20%28Field-Tested%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Mar 14 2019  3.479     137
1     Mar 15 2019  2.360     179
2     Mar 16 2019  1.766     179
3     Mar 17 2019  1.641     168
4     Mar 18 2019  1.652     109
...           ...    ...     ...
1360  Mar 10 2021  0.374       2
1361  Mar 10 2021  0.325       2
1362  Mar 10 2021  0.350       3
1363  Mar 10 2021  0.367       4
1364  Mar 10 2021  0.379      22

[1365 rows x 3 columns]",[],The Prisma Collection,
StatTrak™ MP7 | Armor Core (Well-Worn),TRUE,MP7,Armor Core,Well-Worn,0.36,119,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP7%20%7C%20Armor%20Core%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Apr 16 2015  2.651      22
1     Apr 17 2015  2.263      28
2     Apr 18 2015  1.676      32
3     Apr 19 2015  1.554      50
4     Apr 20 2015  1.285      40
...           ...    ...     ...
2502  Mar 09 2021  0.324       1
2503  Mar 10 2021  0.335       1
2504  Mar 10 2021  0.381       7
2505  Mar 10 2021  0.369       1
2506  Mar 10 2021  0.373       1

[2507 rows x 3 columns]",[],The Chroma 2 Collection,
StatTrak™ P250 | Cassette (Battle-Scarred),TRUE,P250,Cassette,Battle-Scarred,0.36,176,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Cassette%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Pistol,"            date  price  volume
0    Aug 07 2020  3.165      26
1    Aug 08 2020  1.699      38
2    Aug 09 2020  1.695      24
3    Aug 10 2020  1.565      25
4    Aug 11 2020  1.474      17
..           ...    ...     ...
795  Mar 10 2021  0.364       1
796  Mar 10 2021  0.351       4
797  Mar 10 2021  0.353       2
798  Mar 10 2021  0.354       2
799  Mar 10 2021  0.363       3

[800 rows x 3 columns]",[],The Fracture Collection,
StatTrak™ CZ75-Auto | Polymer (Battle-Scarred),TRUE,CZ75-Auto,Polymer,Battle-Scarred,0.36,157,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Polymer%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Nov 29 2016  0.789       1
1     Nov 30 2016  1.326       5
2     Dec 01 2016  1.389       5
3     Dec 02 2016  1.364       6
4     Dec 03 2016  1.067       3
...           ...    ...     ...
1846  Mar 09 2021  0.308       1
1847  Mar 09 2021  0.321       2
1848  Mar 09 2021  0.353       1
1849  Mar 10 2021  0.241       1
1850  Mar 10 2021  0.315       1

[1851 rows x 3 columns]",[],The Glove Collection,
P250 | Exchanger (Battle-Scarred),FALSE,P250,Exchanger,Battle-Scarred,0.37,71,https://steamcommunity.com/market/listings/730/P250%20%7C%20Exchanger%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Pistol,"            date  price  volume
0    Oct 06 2018  2.707       1
1    Oct 07 2018  1.728       1
2    Oct 11 2018  0.723       4
3    Oct 12 2018  0.871       8
4    Oct 14 2018  1.143       1
..           ...    ...     ...
924  Mar 09 2021  0.287       2
925  Mar 09 2021  0.338       1
926  Mar 10 2021  0.328       1
927  Mar 10 2021  0.326       1
928  Mar 10 2021  0.362       3

[929 rows x 3 columns]",[],The 2018 Nuke Collection,
StatTrak™ UMP-45 | Labyrinth (Well-Worn),TRUE,UMP-45,Labyrinth,Well-Worn,0.37,70,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Labyrinth%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Jul 02 2014  4.111       2
1     Jul 03 2014  1.416       3
2     Jul 04 2014  1.380       2
3     Jul 05 2014  1.487       4
4     Jul 06 2014  1.480       3
...           ...    ...     ...
2587  Mar 09 2021  0.319       1
2588  Mar 09 2021  0.368       1
2589  Mar 09 2021  0.361       1
2590  Mar 09 2021  0.377       1
2591  Mar 10 2021  0.380       1

[2592 rows x 3 columns]",[],The Breakout Collection,
StatTrak™ SG 553 | Danger Close (Well-Worn),TRUE,SG 553,Danger Close,Well-Worn,0.37,180,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SG%20553%20%7C%20Danger%20Close%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade Rifle,"             date  price  volume
0     Dec 06 2018  1.786       1
1     Dec 07 2018  1.862       5
2     Dec 08 2018  2.005       6
3     Dec 09 2018  2.160       2
4     Dec 10 2018  1.288       2
...           ...    ...     ...
1221  Mar 09 2021  0.333       1
1222  Mar 09 2021  0.315       2
1223  Mar 09 2021  0.333       3
1224  Mar 10 2021  0.337       1
1225  Mar 10 2021  0.379       1

[1226 rows x 3 columns]",[],The Danger Zone Collection,
M4A1-S | Boreal Forest (Minimal Wear),FALSE,M4A1-S,Boreal Forest,Minimal Wear,0.37,1507,https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Boreal%20Forest%20%28Minimal%20Wear%29,FALSE,FALSE,Industrial Grade Rifle,"             date   price  volume
0     Nov 28 2013  13.427       5
1     Nov 29 2013   7.112      21
2     Nov 30 2013   5.601      31
3     Dec 01 2013   4.073      24
4     Dec 02 2013   3.620      40
...           ...     ...     ...
3298  Mar 10 2021   0.385      14
3299  Mar 10 2021   0.380      10
3300  Mar 10 2021   0.377      11
3301  Mar 10 2021   0.384      23
3302  Mar 10 2021   0.381      19

[3303 rows x 3 columns]",[],The Italy Collection,
Tec-9 | Phoenix Chalk (Factory New),FALSE,Tec-9,Phoenix Chalk,Factory New,0.38,221,https://steamcommunity.com/market/listings/730/Tec-9%20%7C%20Phoenix%20Chalk%20%28Factory%20New%29,FALSE,FALSE,Consumer Grade Pistol,"            date  price  volume
0    Dec 03 2020  0.416       5
1    Dec 04 2020  0.178     285
2    Dec 05 2020  0.204     127
3    Dec 06 2020  0.192      98
4    Dec 07 2020  0.195     116
..           ...    ...     ...
680  Mar 10 2021  0.299       4
681  Mar 10 2021  0.345      14
682  Mar 10 2021  0.206       1
683  Mar 10 2021  0.325       2
684  Mar 10 2021  0.367       6

[685 rows x 3 columns]",[],The Havoc Collection,
StatTrak™ MAC-10 | Classic Crate (Minimal Wear),TRUE,MAC-10,Classic Crate,Minimal Wear,0.38,186,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAC-10%20%7C%20Classic%20Crate%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Oct 18 2019  1.248      37
1     Oct 19 2019  0.798     268
2     Oct 20 2019  0.631     235
3     Oct 21 2019  0.526     162
4     Oct 22 2019  0.534     130
...           ...    ...     ...
1069  Mar 10 2021  0.380       4
1070  Mar 10 2021  0.344       2
1071  Mar 10 2021  0.311       1
1072  Mar 10 2021  0.311       3
1073  Mar 10 2021  0.380       5

[1074 rows x 3 columns]",[],The CS20 Collection,
StatTrak™ Tec-9 | Cracked Opal (Minimal Wear),TRUE,Tec-9,Cracked Opal,Minimal Wear,0.38,408,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Tec-9%20%7C%20Cracked%20Opal%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Sep 15 2017  4.276      44
1     Sep 16 2017  2.364      66
2     Sep 17 2017  1.915      52
3     Sep 18 2017  1.758      46
4     Sep 19 2017  1.846      45
...           ...    ...     ...
1889  Mar 10 2021  0.322       2
1890  Mar 10 2021  0.345       3
1891  Mar 10 2021  0.380       7
1892  Mar 10 2021  0.382       3
1893  Mar 10 2021  0.380       5

[1894 rows x 3 columns]",[],The Spectrum 2 Collection,
StatTrak™ P250 | Cassette (Field-Tested),TRUE,P250,Cassette,Field-Tested,0.38,1001,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P250%20%7C%20Cassette%20%28Field-Tested%29,FALSE,FALSE,Mil-Spec Grade Pistol,"            date  price  volume
0    Aug 07 2020  3.946     181
1    Aug 08 2020  2.819     157
2    Aug 09 2020  2.594     123
3    Aug 10 2020  2.057     154
4    Aug 11 2020  1.725     177
..           ...    ...     ...
854  Mar 10 2021  0.344      12
855  Mar 10 2021  0.353       9
856  Mar 10 2021  0.381      13
857  Mar 10 2021  0.369      15
858  Mar 10 2021  0.357      19

[859 rows x 3 columns]",[],The Fracture Collection,
MAC-10 | Rangeen (Battle-Scarred),FALSE,MAC-10,Rangeen,Battle-Scarred,0.38,47,https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Rangeen%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Sep 18 2015  0.802     133
1     Sep 19 2015  0.319     148
2     Sep 20 2015  0.237     161
3     Sep 21 2015  0.238     102
4     Sep 22 2015  0.211     103
...           ...    ...     ...
2341  Mar 09 2021  0.314       1
2342  Mar 09 2021  0.332       4
2343  Mar 10 2021  0.345       3
2344  Mar 10 2021  0.369       2
2345  Mar 10 2021  0.317       1

[2346 rows x 3 columns]",[],The Shadow Collection,
StatTrak™ UMP-45 | Corporal (Field-Tested),TRUE,UMP-45,Corporal,Field-Tested,0.38,369,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Corporal%20%28Field-Tested%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Feb 21 2014  0.878     101
1     Feb 22 2014  0.795     115
2     Feb 23 2014  0.781      95
3     Feb 24 2014  0.822      70
4     Feb 25 2014  0.672      67
...           ...    ...     ...
3133  Mar 10 2021  0.356       2
3134  Mar 10 2021  0.357       2
3135  Mar 10 2021  0.335       4
3136  Mar 10 2021  0.356       3
3137  Mar 10 2021  0.355       2

[3138 rows x 3 columns]",[],The Phoenix Collection,
P2000 | Imperial (Minimal Wear),FALSE,P2000,Imperial,Minimal Wear,0.38,661,https://steamcommunity.com/market/listings/730/P2000%20%7C%20Imperial%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Dec 09 2015  1.546    2794
1     Dec 10 2015  0.660    2691
2     Dec 11 2015  0.587    2583
3     Dec 12 2015  0.485    3092
4     Dec 13 2015  0.394    2986
...           ...    ...     ...
2555  Mar 10 2021  0.375      12
2556  Mar 10 2021  0.381      15
2557  Mar 10 2021  0.360       5
2558  Mar 10 2021  0.355       4
2559  Mar 10 2021  0.360       3

[2560 rows x 3 columns]",[],The Revolver Case Collection,
StatTrak™ MAG-7 | Cobalt Core (Field-Tested),TRUE,MAG-7,Cobalt Core,Field-Tested,0.38,144,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MAG-7%20%7C%20Cobalt%20Core%20%28Field-Tested%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"             date  price  volume
0     Sep 18 2015  1.327     295
1     Sep 19 2015  0.765     296
2     Sep 20 2015  0.621     284
3     Sep 21 2015  0.565     229
4     Sep 22 2015  0.576     234
...           ...    ...     ...
2506  Mar 09 2021  0.361       3
2507  Mar 10 2021  0.381       1
2508  Mar 10 2021  0.310       1
2509  Mar 10 2021  0.331       3
2510  Mar 10 2021  0.379       1

[2511 rows x 3 columns]",[],The Shadow Collection,
Glock-18 | Oxide Blaze (Factory New),FALSE,Glock-18,Oxide Blaze,Factory New,0.38,452,https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Oxide%20Blaze%20%28Factory%20New%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Dec 06 2018  3.551       3
1     Dec 07 2018  3.045      93
2     Dec 08 2018  2.032     102
3     Dec 09 2018  1.868     119
4     Dec 10 2018  2.188      65
...           ...    ...     ...
1459  Mar 10 2021  0.350       4
1460  Mar 10 2021  0.352       5
1461  Mar 10 2021  0.365       4
1462  Mar 10 2021  0.382       2
1463  Mar 10 2021  0.350       3

[1464 rows x 3 columns]",[],The Danger Zone Collection,
G3SG1 | Murky (Field-Tested),FALSE,G3SG1,Murky,Field-Tested,0.38,92,https://steamcommunity.com/market/listings/730/G3SG1%20%7C%20Murky%20%28Field-Tested%29,FALSE,FALSE,Mil-Spec Grade Sniper Rifle,"             date  price  volume
0     Nov 12 2014  0.291    1566
1     Nov 13 2014  0.298    1064
2     Nov 14 2014  0.281     734
3     Nov 15 2014  0.258     756
4     Nov 16 2014  0.229     624
...           ...    ...     ...
2472  Mar 09 2021  0.320       1
2473  Mar 09 2021  0.361       1
2474  Mar 09 2021  0.370       3
2475  Mar 10 2021  0.384       1
2476  Mar 10 2021  0.369       1

[2477 rows x 3 columns]",[],The Vanguard Collection,
StatTrak™ CZ75-Auto | Imprint (Minimal Wear),TRUE,CZ75-Auto,Imprint,Minimal Wear,0.38,594,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Imprint%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Aug 19 2016  2.371      56
1     Aug 20 2016  2.167      65
2     Aug 21 2016  1.891      67
3     Aug 22 2016  1.604      70
4     Aug 23 2016  1.549      45
...           ...    ...     ...
2277  Mar 10 2021  0.339       2
2278  Mar 10 2021  0.434       2
2279  Mar 10 2021  0.353       3
2280  Mar 10 2021  0.369       3
2281  Mar 10 2021  0.378       2

[2282 rows x 3 columns]",[],The Gamma 2 Collection,
P250 | Cassette (Factory New),FALSE,P250,Cassette,Factory New,0.38,1463,https://steamcommunity.com/market/listings/730/P250%20%7C%20Cassette%20%28Factory%20New%29,FALSE,FALSE,Mil-Spec Grade Pistol,"            date  price  volume
0    Aug 07 2020  5.683     543
1    Aug 08 2020  4.631     447
2    Aug 09 2020  3.452     416
3    Aug 10 2020  3.042     364
4    Aug 11 2020  2.851     360
..           ...    ...     ...
854  Mar 10 2021  0.334      13
855  Mar 10 2021  0.340      15
856  Mar 10 2021  0.354      21
857  Mar 10 2021  0.329       9
858  Mar 10 2021  0.323      21

[859 rows x 3 columns]",[],The Fracture Collection,
MAG-7 | Sand Dune (Field-Tested),FALSE,MAG-7,Sand Dune,Field-Tested,0.4,569,https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Sand%20Dune%20%28Field-Tested%29,FALSE,FALSE,Consumer Grade Shotgun,"             date  price  volume
0     Aug 14 2013  3.664       2
1     Aug 15 2013  0.663     108
2     Aug 16 2013  0.357     235
3     Aug 17 2013  0.231     230
4     Aug 18 2013  0.179     212
...           ...    ...     ...
2787  Mar 09 2021  0.400       4
2788  Mar 09 2021  0.140       1
2789  Mar 09 2021  0.400       1
2790  Mar 09 2021  0.270       1
2791  Mar 09 2021  0.401       1

[2792 rows x 3 columns]",[],The Inferno Collection,
R8 Revolver | Crimson Web (Minimal Wear),FALSE,R8 Revolver,Crimson Web,Minimal Wear,0.38,594,https://steamcommunity.com/market/listings/730/R8%20Revolver%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date   price  volume
0     Dec 09 2015  16.891    3184
1     Dec 10 2015  10.289    2545
2     Dec 11 2015   6.439    2333
3     Dec 12 2015   4.366    2450
4     Dec 13 2015   3.032    2307
...           ...     ...     ...
2552  Mar 10 2021   0.367       3
2553  Mar 10 2021   0.362       2
2554  Mar 10 2021   0.380       3
2555  Mar 10 2021   0.360       1
2556  Mar 10 2021   0.384       2

[2557 rows x 3 columns]",[],The Revolver Case Collection,
StatTrak™ CZ75-Auto | Distressed (Minimal Wear),TRUE,CZ75-Auto,Distressed,Minimal Wear,0.38,287,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Distressed%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Pistol,"            date  price  volume
0    Apr 01 2020  3.502     115
1    Apr 02 2020  2.937     112
2    Apr 03 2020  2.503     102
3    Apr 04 2020  2.400     118
4    Apr 05 2020  2.329      91
..           ...    ...     ...
939  Mar 10 2021  0.373       1
940  Mar 10 2021  0.357       1
941  Mar 10 2021  0.376       7
942  Mar 10 2021  0.360       2
943  Mar 10 2021  0.345       3

[944 rows x 3 columns]",[],The Prisma 2 Collection,
Souvenir P250 | Sand Dune (Field-Tested),FALSE,Souvenir P250,Sand Dune,Field-Tested,0.38,298,https://steamcommunity.com/market/listings/730/Souvenir%20P250%20%7C%20Sand%20Dune%20%28Field-Tested%29,FALSE,FALSE,Souvenir Consumer Grade Pistol,"             date   price  volume
0     Nov 28 2013  18.187       3
1     Nov 29 2013   9.052       2
2     Nov 30 2013   1.935      56
3     Dec 01 2013   1.181      80
4     Dec 02 2013   1.239      30
...           ...     ...     ...
3150  Mar 10 2021   0.400       1
3151  Mar 10 2021   0.408       1
3152  Mar 10 2021   0.391       1
3153  Mar 10 2021   0.400       1
3154  Mar 10 2021   0.393       2

[3155 rows x 3 columns]",[],The Dust 2 Collection,
Souvenir SCAR-20 | Storm (Well-Worn),FALSE,Souvenir SCAR-20,Storm,Well-Worn,0.38,169,https://steamcommunity.com/market/listings/730/Souvenir%20SCAR-20%20%7C%20Storm%20%28Well-Worn%29,FALSE,FALSE,Souvenir Consumer Grade Sniper Rifle,"             date  price  volume
0     Aug 15 2014  1.582       5
1     Aug 16 2014  0.950       3
2     Aug 17 2014  0.830       2
3     Aug 18 2014  0.567       3
4     Aug 19 2014  0.107       1
...           ...    ...     ...
2453  Mar 09 2021  0.390       2
2454  Mar 09 2021  0.337       1
2455  Mar 10 2021  0.843       2
2456  Mar 10 2021  0.458       2
2457  Mar 10 2021  0.340       1

[2458 rows x 3 columns]",[],The Cobblestone Collection,
SG 553 | Triarch (Well-Worn),FALSE,SG 553,Triarch,Well-Worn,0.38,543,https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Triarch%20%28Well-Worn%29,FALSE,FALSE,Restricted Rifle,"             date  price  volume
0     Aug 19 2016  1.174     130
1     Aug 20 2016  0.899     153
2     Aug 21 2016  0.688     105
3     Aug 22 2016  0.651      97
4     Aug 23 2016  0.614      88
...           ...    ...     ...
2266  Mar 10 2021  0.309       1
2267  Mar 10 2021  0.382       1
2268  Mar 10 2021  0.365       1
2269  Mar 10 2021  0.385       2
2270  Mar 10 2021  0.353       3

[2271 rows x 3 columns]",[],The Gamma 2 Collection,
MAC-10 | Rangeen (Well-Worn),FALSE,MAC-10,Rangeen,Well-Worn,0.38,127,https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Rangeen%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Sep 18 2015  0.642     196
1     Sep 19 2015  0.362     202
2     Sep 20 2015  0.271     240
3     Sep 21 2015  0.249     186
4     Sep 22 2015  0.217     144
...           ...    ...     ...
2479  Mar 09 2021  0.397       1
2480  Mar 10 2021  0.331       2
2481  Mar 10 2021  0.398       1
2482  Mar 10 2021  0.338       1
2483  Mar 10 2021  0.395       1

[2484 rows x 3 columns]",[],The Shadow Collection,
XM1014 | Ziggy (Battle-Scarred),FALSE,XM1014,Ziggy,Battle-Scarred,0.38,189,https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Ziggy%20%28Battle-Scarred%29,FALSE,FALSE,Restricted Shotgun,"             date  price  volume
0     Sep 15 2017  1.734      54
1     Sep 16 2017  1.248      40
2     Sep 17 2017  1.183      63
3     Sep 18 2017  0.993      47
4     Sep 19 2017  1.234      23
...           ...    ...     ...
1842  Mar 10 2021  0.369       2
1843  Mar 10 2021  0.386       2
1844  Mar 10 2021  0.413      11
1845  Mar 10 2021  0.328       1
1846  Mar 10 2021  0.367       1

[1847 rows x 3 columns]",[],The Spectrum 2 Collection,
