,DATE,STATION,NAME,"Weekday (Sunday is 1, Saturday is 7)",PRCP,TAVG,TMAX,TMIN,incident_num,TIME,district,shooting_type_v2,victim_gender,victim_race,victim_ethnicity_NIBRS,multi_victim
2052,7/12/2019,USW00014739,"BOSTON, MA US",6,0.81,74,82,69,NA,NA,NA,NA,NA,NA,NA,NA
2053,7/13/2019,USW00014739,"BOSTON, MA US",7,0,78,89,72,NA,NA,NA,NA,NA,NA,NA,NA
2054,7/14/2019,USW00014739,"BOSTON, MA US",1,0,83,91,74,I192054188,17:09:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2055,7/14/2019,USW00014739,"BOSTON, MA US",1,0,83,91,74,I192054188,17:09:00+00,B2,Non-Fatal,Male,White,Hispanic or Latinx,t
2056,7/14/2019,USW00014739,"BOSTON, MA US",1,0,83,91,74,I192054283,23:37:00+00,B2,Fatal,Male,White,Hispanic or Latinx,f
2057,7/15/2019,USW00014739,"BOSTON, MA US",2,0,79,87,71,NA,NA,NA,NA,NA,NA,NA,NA
2058,7/16/2019,USW00014739,"BOSTON, MA US",3,0,80,90,71,NA,NA,NA,NA,NA,NA,NA,NA
2059,7/17/2019,USW00014739,"BOSTON, MA US",4,0.43,83,92,74,I192054903,00:03:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2060,7/17/2019,USW00014739,"BOSTON, MA US",4,0.43,83,92,74,I192055085,15:12:00+00,E5,Fatal,Male,Asian,Not Hispanic or Latinx,f
2061,7/18/2019,USW00014739,"BOSTON, MA US",5,0.04,73,78,67,NA,NA,NA,NA,NA,NA,NA,NA
2062,7/19/2019,USW00014739,"BOSTON, MA US",6,0,75,93,66,I192055856,23:53:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2063,7/19/2019,USW00014739,"BOSTON, MA US",6,0,75,93,66,I192055856,23:53:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2064,7/20/2019,USW00014739,"BOSTON, MA US",7,0,89,97,80,I192056108,21:52:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2065,7/21/2019,USW00014739,"BOSTON, MA US",1,0,90,98,83,NA,NA,NA,NA,NA,NA,NA,NA
2066,7/22/2019,USW00014739,"BOSTON, MA US",2,0.85,81,84,67,I192056543,14:22:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2067,7/23/2019,USW00014739,"BOSTON, MA US",3,1.03,67,71,63,NA,NA,NA,NA,NA,NA,NA,NA
2068,7/24/2019,USW00014739,"BOSTON, MA US",4,0,71,77,66,NA,NA,NA,NA,NA,NA,NA,NA
2069,7/25/2019,USW00014739,"BOSTON, MA US",5,0,73,76,69,NA,NA,NA,NA,NA,NA,NA,NA
2070,7/26/2019,USW00014739,"BOSTON, MA US",6,0,75,81,67,I192057687,02:59:00+00,E13,Non-Fatal,Male,White,Not Hispanic or Latinx,f
2071,7/27/2019,USW00014739,"BOSTON, MA US",7,0,75,82,69,NA,NA,NA,NA,NA,NA,NA,NA
2072,7/28/2019,USW00014739,"BOSTON, MA US",1,0,79,93,68,I192058537,23:10:00+00,C11,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2073,7/28/2019,USW00014739,"BOSTON, MA US",1,0,79,93,68,I192058537,23:10:00+00,C11,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
2074,7/29/2019,USW00014739,"BOSTON, MA US",2,0.01,84,93,75,NA,NA,NA,NA,NA,NA,NA,NA
2075,7/30/2019,USW00014739,"BOSTON, MA US",3,0,85,96,74,NA,NA,NA,NA,NA,NA,NA,NA
2076,7/31/2019,USW00014739,"BOSTON, MA US",4,1.25,82,94,71,I192059447,20:33:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2077,7/31/2019,USW00014739,"BOSTON, MA US",4,1.25,82,94,71,I192059447,20:33:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2078,8/1/2019,USW00014739,"BOSTON, MA US",5,0,80,89,74,I192059525,00:46:00+00,C11,Fatal,Male,White,Hispanic or Latinx,t
2079,8/1/2019,USW00014739,"BOSTON, MA US",5,0,80,89,74,I192059525,00:46:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2080,8/2/2019,USW00014739,"BOSTON, MA US",6,0,77,82,68,NA,NA,NA,NA,NA,NA,NA,NA
2081,8/3/2019,USW00014739,"BOSTON, MA US",7,0,77,87,67,NA,NA,NA,NA,NA,NA,NA,NA
2082,8/4/2019,USW00014739,"BOSTON, MA US",1,0,77,85,71,I192060619,13:59:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
2083,8/4/2019,USW00014739,"BOSTON, MA US",1,0,77,85,71,I192060554,09:30:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2084,8/4/2019,USW00014739,"BOSTON, MA US",1,0,77,85,71,I192060494,00:47:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2085,8/5/2019,USW00014739,"BOSTON, MA US",2,0,72,77,66,I192061042,20:04:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2086,8/6/2019,USW00014739,"BOSTON, MA US",3,0,71,76,64,I192061126,04:25:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2087,8/6/2019,USW00014739,"BOSTON, MA US",3,0,71,76,64,I192061126,04:25:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2088,8/6/2019,USW00014739,"BOSTON, MA US",3,0,71,76,64,I192061117,01:28:00+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2089,8/7/2019,USW00014739,"BOSTON, MA US",4,1.9,76,86,69,I192061730,21:50:00+00,B3,Non-Fatal,Female,Black or African American,Hispanic or Latinx,t
2090,8/7/2019,USW00014739,"BOSTON, MA US",4,1.9,76,86,69,I192061730,21:50:00+00,B3,Non-Fatal,Male,White,Hispanic or Latinx,t
2091,8/8/2019,USW00014739,"BOSTON, MA US",5,0.38,78,88,69,NA,NA,NA,NA,NA,NA,NA,NA
2092,8/9/2019,USW00014739,"BOSTON, MA US",6,0,78,87,68,NA,NA,NA,NA,NA,NA,NA,NA
2093,8/10/2019,USW00014739,"BOSTON, MA US",7,0,76,82,66,I192062463,03:00:00+00,E18,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2094,8/10/2019,USW00014739,"BOSTON, MA US",7,0,76,82,66,I192062414,00:39:00+00,B2,Non-Fatal,Male,White,Hispanic or Latinx,f
2095,8/11/2019,USW00014739,"BOSTON, MA US",1,0,72,82,62,I192062713,00:25:00+00,B2,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
2096,8/12/2019,USW00014739,"BOSTON, MA US",2,0,77,87,65,I192063261,23:52:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2097,8/13/2019,USW00014739,"BOSTON, MA US",3,0,78,81,73,NA,NA,NA,NA,NA,NA,NA,NA
2098,8/14/2019,USW00014739,"BOSTON, MA US",4,0,72,76,63,NA,NA,NA,NA,NA,NA,NA,NA
2099,8/15/2019,USW00014739,"BOSTON, MA US",5,0,66,73,63,NA,NA,NA,NA,NA,NA,NA,NA
2100,8/16/2019,USW00014739,"BOSTON, MA US",6,0,68,75,63,I192064412,16:00:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2101,8/17/2019,USW00014739,"BOSTON, MA US",7,0,69,76,67,I192064585,06:10:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
2102,8/17/2019,USW00014739,"BOSTON, MA US",7,0,69,76,67,I192064818,22:00:00+00,B2,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
2103,8/18/2019,USW00014739,"BOSTON, MA US",1,0.16,73,81,69,NA,NA,NA,NA,NA,NA,NA,NA
2104,8/19/2019,USW00014739,"BOSTON, MA US",2,0.01,82,95,74,NA,NA,NA,NA,NA,NA,NA,NA
2105,8/20/2019,USW00014739,"BOSTON, MA US",3,0,79,84,71,NA,NA,NA,NA,NA,NA,NA,NA
2106,8/21/2019,USW00014739,"BOSTON, MA US",4,0.08,76,88,69,NA,NA,NA,NA,NA,NA,NA,NA
2107,8/22/2019,USW00014739,"BOSTON, MA US",5,0,80,93,72,NA,NA,NA,NA,NA,NA,NA,NA
2108,8/23/2019,USW00014739,"BOSTON, MA US",6,0,78,82,68,I192066863,23:10:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2109,8/24/2019,USW00014739,"BOSTON, MA US",7,0,69,73,62,I192066923,04:07:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2110,8/24/2019,USW00014739,"BOSTON, MA US",7,0,69,73,62,I192066945,08:32:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2111,8/25/2019,USW00014739,"BOSTON, MA US",1,0,66,71,59,I192067328,14:18:00+00,B2,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
2112,8/25/2019,USW00014739,"BOSTON, MA US",1,0,66,71,59,I192067181,01:49:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2113,8/25/2019,USW00014739,"BOSTON, MA US",1,0,66,71,59,I192067181,22:25:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2114,8/26/2019,USW00014739,"BOSTON, MA US",2,0,64,72,57,NA,NA,NA,NA,NA,NA,NA,NA
2115,8/27/2019,USW00014739,"BOSTON, MA US",3,0,66,75,58,NA,NA,NA,NA,NA,NA,NA,NA
2116,8/28/2019,USW00014739,"BOSTON, MA US",4,0.65,69,75,63,I192068166,00:01:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2117,8/29/2019,USW00014739,"BOSTON, MA US",5,0.3,74,87,68,I192068826,23:54:00+00,E13,Non-Fatal,Male,Black or African American,Hispanic or Latinx,t
2118,8/29/2019,USW00014739,"BOSTON, MA US",5,0.3,74,87,68,I192068826,23:54:00+00,E13,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
2119,8/29/2019,USW00014739,"BOSTON, MA US",5,0.3,74,87,68,I192068724,18:09:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2120,8/30/2019,USW00014739,"BOSTON, MA US",6,0,77,87,65,I192068834,01:11:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2121,8/31/2019,USW00014739,"BOSTON, MA US",7,0,77,81,68,NA,NA,NA,NA,NA,NA,NA,NA
2122,9/1/2019,USW00014739,"BOSTON, MA US",1,0,69,72,62,NA,NA,NA,NA,NA,NA,NA,NA
2123,9/2/2019,USW00014739,"BOSTON, MA US",2,1.11,68,78,62,NA,NA,NA,NA,NA,NA,NA,NA
2124,9/3/2019,USW00014739,"BOSTON, MA US",3,0,71,76,66,NA,NA,NA,NA,NA,NA,NA,NA
2125,9/4/2019,USW00014739,"BOSTON, MA US",4,0.33,73,86,65,NA,NA,NA,NA,NA,NA,NA,NA
2126,9/5/2019,USW00014739,"BOSTON, MA US",5,0,68,70,61,NA,NA,NA,NA,NA,NA,NA,NA
2127,9/6/2019,USW00014739,"BOSTON, MA US",6,0,64,68,59,NA,NA,NA,NA,NA,NA,NA,NA
2128,9/7/2019,USW00014739,"BOSTON, MA US",7,0.03,65,75,56,I192071513,04:32:00+00,B3,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
2129,9/8/2019,USW00014739,"BOSTON, MA US",1,0,69,78,61,I192071813,02:02:00+00,D4,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2130,9/8/2019,USW00014739,"BOSTON, MA US",1,0,69,78,61,I192071813,02:02:00+00,D4,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
2131,9/9/2019,USW00014739,"BOSTON, MA US",2,0,66,70,60,NA,NA,NA,NA,NA,NA,NA,NA
2132,9/10/2019,USW00014739,"BOSTON, MA US",3,0,67,72,63,NA,NA,NA,NA,NA,NA,NA,NA
2133,9/11/2019,USW00014739,"BOSTON, MA US",4,0,75,87,69,I192072998,20:33:00+00,E5,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2134,9/12/2019,USW00014739,"BOSTON, MA US",5,0.07,69,76,58,NA,NA,NA,NA,NA,NA,NA,NA
2135,9/13/2019,USW00014739,"BOSTON, MA US",6,0,61,68,54,NA,NA,NA,NA,NA,NA,NA,NA
2136,9/14/2019,USW00014739,"BOSTON, MA US",7,0.21,62,72,53,NA,NA,NA,NA,NA,NA,NA,NA
2137,9/15/2019,USW00014739,"BOSTON, MA US",1,0,73,81,68,I192074077,02:20:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2138,9/16/2019,USW00014739,"BOSTON, MA US",2,0,70,75,62,I192074613,23:42:00+00,C11,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2139,9/17/2019,USW00014739,"BOSTON, MA US",3,0,64,70,59,I192074923,22:44:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2140,9/18/2019,USW00014739,"BOSTON, MA US",4,0,61,65,53,NA,NA,NA,NA,NA,NA,NA,NA
2141,9/19/2019,USW00014739,"BOSTON, MA US",5,0,58,65,50,I192075578,17:16:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2142,9/20/2019,USW00014739,"BOSTON, MA US",6,0,64,79,52,I192075921,21:40:00+00,C6,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
2143,9/21/2019,USW00014739,"BOSTON, MA US",7,0,73,83,65,NA,NA,NA,NA,NA,NA,NA,NA
2144,9/22/2019,USW00014739,"BOSTON, MA US",1,0,74,89,62,NA,NA,NA,NA,NA,NA,NA,NA
2145,9/23/2019,USW00014739,"BOSTON, MA US",2,0.13,78,92,70,NA,NA,NA,NA,NA,NA,NA,NA
2146,9/24/2019,USW00014739,"BOSTON, MA US",3,0.01,74,80,63,NA,NA,NA,NA,NA,NA,NA,NA
2147,9/25/2019,USW00014739,"BOSTON, MA US",4,0,65,76,59,I192077627,23:45:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2148,9/26/2019,USW00014739,"BOSTON, MA US",5,0.27,68,84,59,I192077645,02:39:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2149,9/27/2019,USW00014739,"BOSTON, MA US",6,0,65,74,58,NA,NA,NA,NA,NA,NA,NA,NA
2150,9/28/2019,USW00014739,"BOSTON, MA US",7,0,68,82,60,NA,NA,NA,NA,NA,NA,NA,NA
2151,9/29/2019,USW00014739,"BOSTON, MA US",1,0,70,75,58,NA,NA,NA,NA,NA,NA,NA,NA
2152,9/30/2019,USW00014739,"BOSTON, MA US",2,0,59,62,52,NA,NA,NA,NA,NA,NA,NA,NA
2153,10/1/2019,USW00014739,"BOSTON, MA US",3,0.05,62,72,57,NA,NA,NA,NA,NA,NA,NA,NA
2154,10/2/2019,USW00014739,"BOSTON, MA US",4,0.22,71,79,54,NA,NA,NA,NA,NA,NA,NA,NA
2155,10/3/2019,USW00014739,"BOSTON, MA US",5,0.02,54,55,51,NA,NA,NA,NA,NA,NA,NA,NA
2156,10/4/2019,USW00014739,"BOSTON, MA US",6,0.09,56,62,46,NA,NA,NA,NA,NA,NA,NA,NA
2157,10/5/2019,USW00014739,"BOSTON, MA US",7,0,50,57,42,NA,NA,NA,NA,NA,NA,NA,NA
2158,10/6/2019,USW00014739,"BOSTON, MA US",1,0,56,70,45,192080960,21:14:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2159,10/7/2019,USW00014739,"BOSTON, MA US",2,0.16,73,81,61,NA,NA,NA,NA,NA,NA,NA,NA
2160,10/8/2019,USW00014739,"BOSTON, MA US",3,0.01,62,65,56,NA,NA,NA,NA,NA,NA,NA,NA
2161,10/9/2019,USW00014739,"BOSTON, MA US",4,0.07,58,60,55,NA,NA,NA,NA,NA,NA,NA,NA
2162,10/10/2019,USW00014739,"BOSTON, MA US",5,0.02,56,59,53,NA,NA,NA,NA,NA,NA,NA,NA
2163,10/11/2019,USW00014739,"BOSTON, MA US",6,0.33,56,57,53,NA,NA,NA,NA,NA,NA,NA,NA
2164,10/12/2019,USW00014739,"BOSTON, MA US",7,0.01,56,58,53,NA,NA,NA,NA,NA,NA,NA,NA
2165,10/13/2019,USW00014739,"BOSTON, MA US",1,0,59,70,52,192082827,02:42:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2166,10/14/2019,USW00014739,"BOSTON, MA US",2,0,58,65,52,192083063,03:29:00+00,B2,Non-Fatal,Male,Unknown,Unknown,f
2167,10/14/2019,USW00014739,"BOSTON, MA US",2,0,58,65,52,192083280,21:39:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2168,10/15/2019,USW00014739,"BOSTON, MA US",3,0,58,64,49,NA,NA,NA,NA,NA,NA,NA,NA
2169,10/16/2019,USW00014739,"BOSTON, MA US",4,0.53,54,63,46,NA,NA,NA,NA,NA,NA,NA,NA
2170,10/17/2019,USW00014739,"BOSTON, MA US",5,0.67,57,64,52,NA,NA,NA,NA,NA,NA,NA,NA
2171,10/18/2019,USW00014739,"BOSTON, MA US",6,0,55,62,48,NA,NA,NA,NA,NA,NA,NA,NA
2172,10/19/2019,USW00014739,"BOSTON, MA US",7,0,52,62,44,192084830,22:14:00+00,C6,Non-Fatal,Male,White,Not Hispanic or Latinx,f
2173,10/20/2019,USW00014739,"BOSTON, MA US",1,0,53,60,44,192085079,22:27:00+00,E18,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2174,10/21/2019,USW00014739,"BOSTON, MA US",2,0,58,63,51,NA,NA,NA,NA,NA,NA,NA,NA
2175,10/22/2019,USW00014739,"BOSTON, MA US",3,0.16,55,60,50,NA,NA,NA,NA,NA,NA,NA,NA
2176,10/23/2019,USW00014739,"BOSTON, MA US",4,0.42,61,70,53,192086068,23:45:00+00,B3,Non-Fatal,Male,White,Not Hispanic or Latinx,f
2177,10/24/2019,USW00014739,"BOSTON, MA US",5,0,59,69,49,NA,NA,NA,NA,NA,NA,NA,NA
2178,10/25/2019,USW00014739,"BOSTON, MA US",6,0.01,58,63,53,NA,NA,NA,NA,NA,NA,NA,NA
2179,10/26/2019,USW00014739,"BOSTON, MA US",7,0,56,61,50,192086707,03:48:00+00,E13,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2180,10/26/2019,USW00014739,"BOSTON, MA US",7,0,56,61,50,192086707,03:48:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2181,10/26/2019,USW00014739,"BOSTON, MA US",7,0,56,61,50,192086707,03:48:00+00,E13,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
2182,10/27/2019,USW00014739,"BOSTON, MA US",1,1.43,53,56,51,NA,NA,NA,NA,NA,NA,NA,NA
2183,10/28/2019,USW00014739,"BOSTON, MA US",2,0.06,53,57,50,NA,NA,NA,NA,NA,NA,NA,NA
2184,10/29/2019,USW00014739,"BOSTON, MA US",3,0.03,54,57,52,NA,NA,NA,NA,NA,NA,NA,NA
2185,10/30/2019,USW00014739,"BOSTON, MA US",4,0.09,59,66,51,192088072,23:27:00+00,E18,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2186,10/31/2019,USW00014739,"BOSTON, MA US",5,0.07,65,72,59,192088353,22:21:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2187,10/31/2019,USW00014739,"BOSTON, MA US",5,0.07,65,72,59,192088243,14:05:00+00,E18,Fatal,Male,White,Hispanic or Latinx,t
2188,10/31/2019,USW00014739,"BOSTON, MA US",5,0.07,65,72,59,192088243,14:05:00+00,E18,Non-Fatal,Male,White,Hispanic or Latinx,t
2189,11/1/2019,USW00014739,"BOSTON, MA US",6,0.01,62,72,44,192088399,00:05:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2190,11/1/2019,USW00014739,"BOSTON, MA US",6,0.01,62,72,44,192088750,22:37:00+00,E18,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2191,11/1/2019,USW00014739,"BOSTON, MA US",6,0.01,62,72,44,192088528,11:30:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2192,11/2/2019,USW00014739,"BOSTON, MA US",7,0,45,51,39,NA,NA,NA,NA,NA,NA,NA,NA
2193,11/3/2019,USW00014739,"BOSTON, MA US",1,0,49,57,42,NA,NA,NA,NA,NA,NA,NA,NA
2194,11/4/2019,USW00014739,"BOSTON, MA US",2,0,48,55,41,192089556,23:28:00+00,E18,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2195,11/5/2019,USW00014739,"BOSTON, MA US",3,0.4,52,58,45,NA,NA,NA,NA,NA,NA,NA,NA
2196,11/6/2019,USW00014739,"BOSTON, MA US",4,0,52,56,42,NA,NA,NA,NA,NA,NA,NA,NA
2197,11/7/2019,USW00014739,"BOSTON, MA US",5,0.23,50,59,40,NA,NA,NA,NA,NA,NA,NA,NA
2198,11/8/2019,USW00014739,"BOSTON, MA US",6,0,39,42,30,NA,NA,NA,NA,NA,NA,NA,NA
2199,11/9/2019,USW00014739,"BOSTON, MA US",7,0,33,41,28,192090990,20:35:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2200,11/10/2019,USW00014739,"BOSTON, MA US",1,0,41,54,33,NA,NA,NA,NA,NA,NA,NA,NA
2201,11/11/2019,USW00014739,"BOSTON, MA US",2,0,48,54,43,NA,NA,NA,NA,NA,NA,NA,NA
2202,11/12/2019,USW00014739,"BOSTON, MA US",3,0.08,41,44,26,NA,NA,NA,NA,NA,NA,NA,NA
2203,11/13/2019,USW00014739,"BOSTON, MA US",4,0,27,33,21,NA,NA,NA,NA,NA,NA,NA,NA
2204,11/14/2019,USW00014739,"BOSTON, MA US",5,0,30,42,23,NA,NA,NA,NA,NA,NA,NA,NA
2205,11/15/2019,USW00014739,"BOSTON, MA US",6,0,44,54,36,NA,NA,NA,NA,NA,NA,NA,NA
2206,11/16/2019,USW00014739,"BOSTON, MA US",7,0,37,43,28,NA,NA,NA,NA,NA,NA,NA,NA
2207,11/17/2019,USW00014739,"BOSTON, MA US",1,0,32,45,27,NA,NA,NA,NA,NA,NA,NA,NA
2208,11/18/2019,USW00014739,"BOSTON, MA US",2,0.24,40,41,36,NA,NA,NA,NA,NA,NA,NA,NA
2209,11/19/2019,USW00014739,"BOSTON, MA US",3,0.24,42,45,41,192093780,18:25:00+00,C6,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
2210,11/20/2019,USW00014739,"BOSTON, MA US",4,0.23,41,42,39,192094131,21:21:00+00,B2,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
2211,11/21/2019,USW00014739,"BOSTON, MA US",5,0,42,51,36,NA,NA,NA,NA,NA,NA,NA,NA
2212,11/22/2019,USW00014739,"BOSTON, MA US",6,0.09,48,56,39,NA,NA,NA,NA,NA,NA,NA,NA
2213,11/23/2019,USW00014739,"BOSTON, MA US",7,0,41,48,35,192094784,02:04:00+00,A1,Fatal,Male,Unknown,Unknown,f
2214,11/24/2019,USW00014739,"BOSTON, MA US",1,1.51,43,48,40,NA,NA,NA,NA,NA,NA,NA,NA
2215,11/25/2019,USW00014739,"BOSTON, MA US",2,0,46,54,41,NA,NA,NA,NA,NA,NA,NA,NA
2216,11/26/2019,USW00014739,"BOSTON, MA US",3,0,50,63,40,192095802,17:30:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
2217,11/27/2019,USW00014739,"BOSTON, MA US",4,0.2,48,54,40,192096091,16:15:30+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2218,11/28/2019,USW00014739,"BOSTON, MA US",5,0.14,47,53,35,NA,NA,NA,NA,NA,NA,NA,NA
2219,11/29/2019,USW00014739,"BOSTON, MA US",6,0,37,44,31,NA,NA,NA,NA,NA,NA,NA,NA
2220,11/30/2019,USW00014739,"BOSTON, MA US",7,0,33,39,26,192096860,23:53:00+00,D4,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2221,12/1/2019,USW00014739,"BOSTON, MA US",1,0.62,29,39,22,NA,NA,NA,NA,NA,NA,NA,NA
2222,12/2/2019,USW00014739,"BOSTON, MA US",2,0.43,39,42,29,NA,NA,NA,NA,NA,NA,NA,NA
2223,12/3/2019,USW00014739,"BOSTON, MA US",3,0.38,32,36,30,NA,NA,NA,NA,NA,NA,NA,NA
2224,12/4/2019,USW00014739,"BOSTON, MA US",4,0,34,41,29,NA,NA,NA,NA,NA,NA,NA,NA
2225,12/5/2019,USW00014739,"BOSTON, MA US",5,0,40,45,32,192098019,15:50:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2226,12/6/2019,USW00014739,"BOSTON, MA US",6,0.04,34,38,29,NA,NA,NA,NA,NA,NA,NA,NA
2227,12/7/2019,USW00014739,"BOSTON, MA US",7,0,32,35,27,NA,NA,NA,NA,NA,NA,NA,NA
2228,12/8/2019,USW00014739,"BOSTON, MA US",1,0,29,41,23,NA,NA,NA,NA,NA,NA,NA,NA
2229,12/9/2019,USW00014739,"BOSTON, MA US",2,0.55,45,61,41,NA,NA,NA,NA,NA,NA,NA,NA
2230,12/10/2019,USW00014739,"BOSTON, MA US",3,0.19,59,63,42,NA,NA,NA,NA,NA,NA,NA,NA
2231,12/11/2019,USW00014739,"BOSTON, MA US",4,0.21,38,42,30,NA,NA,NA,NA,NA,NA,NA,NA
2232,12/12/2019,USW00014739,"BOSTON, MA US",5,0,30,33,26,NA,NA,NA,NA,NA,NA,NA,NA
2233,12/13/2019,USW00014739,"BOSTON, MA US",6,0.1,35,47,28,NA,NA,NA,NA,NA,NA,NA,NA
2234,12/14/2019,USW00014739,"BOSTON, MA US",7,1.25,51,60,47,NA,NA,NA,NA,NA,NA,NA,NA
2235,12/15/2019,USW00014739,"BOSTON, MA US",1,0,49,55,34,NA,NA,NA,NA,NA,NA,NA,NA
2236,12/16/2019,USW00014739,"BOSTON, MA US",2,0,34,35,32,NA,NA,NA,NA,NA,NA,NA,NA
2237,12/17/2019,USW00014739,"BOSTON, MA US",3,0.65,31,38,27,192101494,15:16:00+00,B3,Non-Fatal,Male,Unknown,Unknown,t
2238,12/17/2019,USW00014739,"BOSTON, MA US",3,0.65,31,38,27,192101494,15:16:00+00,B3,Non-Fatal,Male,Unknown,Unknown,t
2239,12/18/2019,USW00014739,"BOSTON, MA US",4,0,34,38,24,NA,NA,NA,NA,NA,NA,NA,NA
2240,12/19/2019,USW00014739,"BOSTON, MA US",5,0,22,27,15,NA,NA,NA,NA,NA,NA,NA,NA
2241,12/20/2019,USW00014739,"BOSTON, MA US",6,0,23,33,17,192102486,22:53:00+00,D14,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
2242,12/21/2019,USW00014739,"BOSTON, MA US",7,0,27,35,22,NA,NA,NA,NA,NA,NA,NA,NA
2243,12/22/2019,USW00014739,"BOSTON, MA US",1,0,36,45,30,192102925,18:41:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2244,12/22/2019,USW00014739,"BOSTON, MA US",1,0,36,45,30,192102925,18:41:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
2245,12/23/2019,USW00014739,"BOSTON, MA US",2,0,44,57,35,NA,NA,NA,NA,NA,NA,NA,NA
